scope,n_battery_model_rows,target,metric,descriptor,spearman,model,task,abs_spearman
by_task,100,SOH,mae,voltage_skewness__spearman_cycle,-0.3003306463598867,,ZN-coin42,0.3003306463598867
by_task,100,SOH,mae,voltage_skewness__spearman_RUL,0.3003306463598867,,ZN-coin42,0.3003306463598867
by_task,75,SOH,mae,current_slope__mean,0.29950175383237565,,HUST,0.29950175383237565
by_task,240,SOH,mae,current_std__spearman_SOH,-0.29941654148254243,,ISU_ILCC,0.29941654148254243
by_task,100,SOH,mae,CC_Q__mean,0.29858838015775896,,ZN-coin2024,0.29858838015775896
by_task,45,SOH,mae,current_entropy__spearman_cycle,0.29821603968282906,,RWTH,0.29821603968282906
by_task,45,SOH,mae,current_entropy__spearman_RUL,-0.29821603968282906,,RWTH,0.29821603968282906
by_task,50,SOH,mae,current_skewness__spearman_cycle,-0.29795280496407145,,SNL,0.29795280496407145
by_task,50,SOH,mae,current_skewness__spearman_RUL,0.29795280496407145,,SNL,0.29795280496407145
by_task,100,SOH,mae,voltage_mean__mean,-0.29756705169444275,,ZN-coin2024,0.29756705169444275
by_task,50,SOH,mae,current_slope__spearman_cycle,0.29698777563625267,,SNL,0.29698777563625267
by_task,50,SOH,mae,current_slope__spearman_RUL,-0.29698777563625267,,SNL,0.29698777563625267
by_task,105,SOH,mae,effective_feature_rank,-0.2960927501381852,,Tongji,0.2960927501381852
by_task,240,SOH,mae,CC_charge_time__spearman_cycle,0.2959782654081018,,ISU_ILCC,0.2959782654081018
by_task,240,SOH,mae,CC_charge_time__spearman_RUL,-0.2959782654081018,,ISU_ILCC,0.2959782654081018
by_task,75,SOH,mae,voltage_skewness__spearman_cycle,0.29536774580708347,,HUST,0.29536774580708347
by_task,75,SOH,mae,voltage_skewness__spearman_RUL,-0.29536774580708347,,HUST,0.29536774580708347
by_task,180,SOH,mae,current_kurtosis__spearman_SOH,0.29490229584714567,,Stanford_2,0.29490229584714567
by_task,240,SOH,mae,CC_charge_time__std,-0.2946541818188285,,ISU_ILCC,0.2946541818188285
by_task,100,SOH,mae,voltage_kurtosis__spearman_SOH,0.29438291001469197,,ZN-coin,0.29438291001469197
by_task,105,SOH,mae,current_std__std,-0.2943461852767571,,Tongji,0.2943461852767571
by_task,240,SOH,mae,CV_Q__spearman_cycle,-0.29280914730918545,,ISU_ILCC,0.29280914730918545
by_task,240,SOH,mae,CV_Q__spearman_RUL,0.29280914730918545,,ISU_ILCC,0.29280914730918545
by_task,100,SOH,mae,voltage_slope__spearman_SOH,0.2925805656676633,,ZN-coin,0.2925805656676633
by_task,240,SOH,mae,CV_Q__spearman_SOH,0.2925703781373493,,ISU_ILCC,0.2925703781373493
by_task,40,SOH,mae,CC_Q__spearman_SOH,0.2920688411781285,,MICH,0.2920688411781285
by_task,40,SOH,mae,CC_charge_time__spearman_SOH,0.2920688411781285,,MICH,0.2920688411781285
by_task,240,SOH,mae,current_slope__spearman_SOH,0.2919582608059148,,ISU_ILCC,0.2919582608059148
by_task,50,SOH,mae,CV_charge_time__spearman_SOH,-0.2911975996693395,,SNL,0.2911975996693395
by_task,75,SOH,mae,voltage_entropy__spearman_cycle,-0.28923800976958125,,HUST,0.28923800976958125
by_task,75,SOH,mae,voltage_entropy__spearman_SOH,0.28923800976958125,,HUST,0.28923800976958125
by_task,75,SOH,mae,voltage_entropy__spearman_RUL,0.28923800976958125,,HUST,0.28923800976958125
by_task,40,SOH,mae,voltage_kurtosis__std,0.2892332213608651,,MICH,0.2892332213608651
by_task,40,SOH,mae,voltage_skewness__std,0.2892332213608651,,MICH,0.2892332213608651
by_task,105,SOH,mae,current_slope__spearman_cycle,0.2890184074585989,,Tongji,0.2890184074585989
by_task,105,SOH,mae,current_slope__spearman_SOH,-0.2890184074585989,,Tongji,0.2890184074585989
by_task,105,SOH,mae,current_slope__spearman_RUL,-0.2890184074585989,,Tongji,0.2890184074585989
by_task,100,SOH,mae,CC_charge_time__spearman_cycle,0.28879564253890294,,ZN-coin,0.28879564253890294
by_task,100,SOH,mae,CC_charge_time__spearman_RUL,-0.28879564253890294,,ZN-coin,0.28879564253890294
by_task,105,SOH,mae,n_cycles,-0.28784200578627994,,Tongji,0.28784200578627994
by_task,105,SOH,mae,cycle_max,-0.28784200578627994,,Tongji,0.28784200578627994
by_task,105,SOH,mae,RUL_max,-0.28784200578627994,,Tongji,0.28784200578627994
by_task,105,SOH,mae,RUL_range,-0.28784200578627994,,Tongji,0.28784200578627994
by_task,105,SOH,mae,feature_rows,-0.28784200578627994,,Tongji,0.28784200578627994
by_task,180,SOH,mae,voltage_mean__mean,-0.2877595117296739,,Stanford_2,0.2877595117296739
by_task,100,SOH,mae,voltage_kurtosis__mean,0.2869932981918742,,ZN-coin2024,0.2869932981918742
by_task,75,SOH,mae,voltage_std__std,-0.28667207375388265,,HUST,0.28667207375388265
by_task,85,SOH,mae,CV_Q__spearman_cycle,0.2864837086981567,,SDU,0.2864837086981567
by_task,85,SOH,mae,CV_Q__spearman_RUL,-0.2864837086981567,,SDU,0.2864837086981567
by_task,25,SOH,mae,CC_Q__spearman_SOH,0.2863295573017487,,CALB,0.2863295573017487
by_task,25,SOH,mae,CC_charge_time__spearman_SOH,0.2863295573017487,,CALB,0.2863295573017487
by_task,240,SOH,mae,current_slope__spearman_cycle,-0.28571119101914694,,ISU_ILCC,0.28571119101914694
by_task,240,SOH,mae,current_slope__spearman_RUL,0.28571119101914694,,ISU_ILCC,0.28571119101914694
by_task,240,SOH,mae,current_std__mean,-0.2848212331968486,,ISU_ILCC,0.2848212331968486
by_task,180,SOH,mae,current_mean__spearman_cycle,0.2847644826544804,,Stanford_2,0.2847644826544804
by_task,180,SOH,mae,current_mean__spearman_RUL,-0.2847644826544804,,Stanford_2,0.2847644826544804
by_task,240,SOH,mae,effective_feature_rank,0.2845737815096729,,ISU_ILCC,0.2845737815096729
by_task,40,SOH,mae,voltage_slope__spearman_cycle,-0.28356198172633834,,MICH,0.28356198172633834
by_task,40,SOH,mae,voltage_slope__spearman_RUL,0.28356198172633834,,MICH,0.28356198172633834
by_task,240,SOH,mae,CC_Q__spearman_cycle,0.2829241035951685,,ISU_ILCC,0.2829241035951685
by_task,240,SOH,mae,CC_Q__spearman_RUL,-0.2829241035951685,,ISU_ILCC,0.2829241035951685
by_task,180,SOH,mae,current_skewness__spearman_cycle,-0.28252078389711893,,Stanford_2,0.28252078389711893
by_task,180,SOH,mae,current_skewness__spearman_RUL,0.28252078389711893,,Stanford_2,0.28252078389711893
by_task,100,SOH,mae,voltage_std__spearman_SOH,-0.28242735917940137,,ZN-coin2024,0.28242735917940137
by_task,85,SOH,mae,CV_charge_time__spearman_cycle,0.2820792786020115,,SDU,0.2820792786020115
by_task,85,SOH,mae,CV_charge_time__spearman_RUL,-0.2820792786020115,,SDU,0.2820792786020115
by_task,100,SOH,mae,voltage_entropy__spearman_cycle,-0.281526187005887,,ZN-coin42,0.281526187005887
by_task,100,SOH,mae,voltage_entropy__spearman_RUL,0.281526187005887,,ZN-coin42,0.281526187005887
by_task,165,SOH,mae,CC_Q__spearman_SOH,0.2813732183305278,,MATR,0.2813732183305278
by_task,25,SOH,mae,max_abs_feature_corr,-0.2784849118962213,,CALB,0.2784849118962213
by_task,25,SOH,mae,current_kurtosis__spearman_cycle,0.2784849118962213,,CALB,0.2784849118962213
by_task,25,SOH,mae,current_kurtosis__spearman_RUL,-0.2784849118962213,,CALB,0.2784849118962213
by_task,25,SOH,mae,current_skewness__spearman_cycle,0.2784849118962213,,CALB,0.2784849118962213
by_task,25,SOH,mae,current_skewness__spearman_RUL,-0.2784849118962213,,CALB,0.2784849118962213
by_task,25,SOH,mae,voltage_mean__mean,-0.2784849118962213,,CALB2024,0.2784849118962213
by_task,25,SOH,mae,voltage_kurtosis__spearman_cycle,-0.2784849118962213,,CALB2024,0.2784849118962213
by_task,25,SOH,mae,voltage_kurtosis__spearman_RUL,0.2784849118962213,,CALB2024,0.2784849118962213
by_task,25,SOH,mae,current_entropy__mean,0.2784849118962213,,CALB2024,0.2784849118962213
by_task,25,SOH,mae,voltage_skewness__std,0.2784849118962213,,NAion2024,0.2784849118962213
by_task,240,SOH,mae,voltage_kurtosis__std,0.27628632061812336,,ISU_ILCC,0.27628632061812336
by_task,50,SOH,mae,voltage_skewness__std,0.27623964508814725,,SNL,0.27623964508814725
by_task,165,SOH,mae,n_cycles,-0.27494475182336303,,MATR,0.27494475182336303
by_task,165,SOH,mae,cycle_max,-0.27494475182336303,,MATR,0.27494475182336303
by_task,165,SOH,mae,RUL_max,-0.27494475182336303,,MATR,0.27494475182336303
by_task,165,SOH,mae,RUL_range,-0.27494475182336303,,MATR,0.27494475182336303
by_task,165,SOH,mae,feature_rows,-0.27494475182336303,,MATR,0.27494475182336303
by_task,25,SOH,mae,voltage_kurtosis__mean,-0.27456258919345766,,NAion42,0.27456258919345766
by_task,25,SOH,mae,voltage_slope__mean,-0.27456258919345766,,NAion42,0.27456258919345766
by_task,45,SOH,mae,CC_Q__std,-0.2743587565082027,,RWTH,0.2743587565082027
by_task,165,SOH,mae,CC_Q__spearman_cycle,-0.27372953097846364,,MATR,0.27372953097846364
by_task,165,SOH,mae,CC_Q__spearman_RUL,0.27372953097846364,,MATR,0.27372953097846364
by_task,180,SOH,mae,current_skewness__spearman_SOH,0.2733710215333835,,Stanford_2,0.2733710215333835
by_task,85,SOH,mae,CV_charge_time__spearman_SOH,-0.27327041840972105,,SDU,0.27327041840972105
by_task,40,SOH,mae,max_abs_feature_corr,-0.2731647090630393,,Stanford,0.2731647090630393
by_task,100,SOH,mae,voltage_mean__std,0.273115246719753,,ZN-coin42,0.273115246719753
by_task,105,SOH,mae,current_mean__std,-0.2721813283658718,,Tongji,0.2721813283658718
by_task,100,SOH,mae,voltage_kurtosis__spearman_cycle,0.2706520427788137,,ZN-coin42,0.2706520427788137
by_task,100,SOH,mae,voltage_kurtosis__spearman_RUL,-0.2706520427788137,,ZN-coin42,0.2706520427788137
by_task,240,SOH,mae,voltage_kurtosis__mean,0.2705558604940555,,ISU_ILCC,0.2705558604940555
by_task,45,SOH,mae,voltage_skewness__mean,-0.270382542645765,,RWTH,0.270382542645765
by_task,85,SOH,mae,CC_Q__std,0.2703341316789576,,SDU,0.2703341316789576
by_task,240,SOH,mae,voltage_mean__spearman_cycle,-0.27005661586203444,,ISU_ILCC,0.27005661586203444
by_task,240,SOH,mae,voltage_mean__spearman_RUL,0.27005661586203444,,ISU_ILCC,0.27005661586203444
by_task,100,SOH,mae,CC_charge_time__mean,0.26951055802569557,,ZN-coin,0.26951055802569557
by_task,40,SOH,mae,voltage_entropy__std,0.26938388264002144,,MICH,0.26938388264002144
by_task,40,SOH,mae,zero_cv_fraction,-0.26793302775697564,,MICH,0.26793302775697564
by_task,40,SOH,mae,CC_Q__mean,-0.2674934694285125,,MICH,0.2674934694285125
by_task,40,SOH,mae,CC_charge_time__mean,-0.2674934694285125,,MICH,0.2674934694285125
by_task,40,SOH,mae,CV_Q__spearman_cycle,0.2674934694285125,,MICH,0.2674934694285125
by_task,40,SOH,mae,CV_Q__spearman_SOH,-0.2674934694285125,,MICH,0.2674934694285125
by_task,40,SOH,mae,CV_Q__spearman_RUL,-0.2674934694285125,,MICH,0.2674934694285125
by_task,105,SOH,mae,current_entropy__mean,-0.26714622035567065,,Tongji,0.26714622035567065
by_task,100,SOH,mae,voltage_entropy__spearman_SOH,0.2669271977949544,,ZN-coin42,0.2669271977949544
by_task,25,SOH,mae,SOH_max,-0.2667179437879303,,NAion42,0.2667179437879303
by_task,40,SOH,mae,CV_Q__spearman_cycle,0.26560305621700353,,Stanford,0.26560305621700353
by_task,40,SOH,mae,CV_Q__spearman_SOH,-0.26560305621700353,,Stanford,0.26560305621700353
by_task,40,SOH,mae,CV_Q__spearman_RUL,-0.26560305621700353,,Stanford,0.26560305621700353
by_task,165,SOH,mae,current_std__spearman_SOH,-0.2654444153171354,,MATR,0.2654444153171354
by_task,180,SOH,mae,current_mean__spearman_SOH,-0.26524018658698184,,Stanford_2,0.26524018658698184
by_task,100,SOH,mae,max_abs_feature_corr,0.2647043064336189,,ZN-coin2024,0.2647043064336189
by_task,85,SOH,mae,voltage_kurtosis__std,0.2645594344417894,,SDU,0.2645594344417894
by_task,50,SOH,mae,voltage_kurtosis__spearman_cycle,-0.26417677849041155,,SNL,0.26417677849041155
by_task,50,SOH,mae,voltage_kurtosis__spearman_RUL,0.26417677849041155,,SNL,0.26417677849041155
by_task,240,SOH,mae,CV_charge_time__std,-0.2641611879465162,,ISU_ILCC,0.2641611879465162
by_task,165,SOH,mae,voltage_kurtosis__std,0.26397447544173847,,MATR,0.26397447544173847
by_task,45,SOH,mae,voltage_kurtosis__spearman_cycle,0.2637555195417021,,RWTH,0.2637555195417021
by_task,45,SOH,mae,voltage_kurtosis__spearman_SOH,-0.2637555195417021,,RWTH,0.2637555195417021
by_task,45,SOH,mae,voltage_kurtosis__spearman_RUL,-0.2637555195417021,,RWTH,0.2637555195417021
by_task,40,SOH,mae,voltage_mean__mean,-0.26371264300549463,,Stanford,0.26371264300549463
by_task,40,SOH,mae,voltage_mean__std,-0.26371264300549463,,Stanford,0.26371264300549463
by_task,40,SOH,mae,voltage_std__std,-0.26371264300549463,,Stanford,0.26371264300549463
by_task,40,SOH,mae,CC_Q__std,-0.26371264300549463,,Stanford,0.26371264300549463
by_task,20,SOH,mae,n_cycles,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,cycle_max,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,SOH_max,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,SOH_range,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,RUL_max,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,RUL_range,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,feature_rows,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,mean_abs_feature_corr,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,median_abs_feature_corr,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,effective_feature_rank,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,voltage_mean__spearman_cycle,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,voltage_mean__spearman_RUL,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,voltage_std__spearman_cycle,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,voltage_std__spearman_RUL,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,voltage_skewness__mean,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,voltage_skewness__std,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,voltage_skewness__spearman_cycle,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,voltage_skewness__spearman_SOH,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,voltage_skewness__spearman_RUL,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,CC_Q__spearman_cycle,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,CC_Q__spearman_SOH,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,CC_Q__spearman_RUL,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,CC_charge_time__spearman_cycle,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,CC_charge_time__spearman_SOH,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,CC_charge_time__spearman_RUL,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,voltage_slope__mean,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,voltage_slope__spearman_SOH,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,voltage_entropy__spearman_cycle,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,voltage_entropy__spearman_SOH,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,voltage_entropy__spearman_RUL,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,current_mean__spearman_cycle,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,current_mean__spearman_SOH,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,current_mean__spearman_RUL,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,current_std__spearman_cycle,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,current_std__spearman_SOH,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,current_std__spearman_RUL,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,current_kurtosis__mean,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,current_kurtosis__spearman_cycle,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,current_kurtosis__spearman_SOH,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,current_kurtosis__spearman_RUL,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,current_skewness__mean,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,current_skewness__spearman_cycle,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,current_skewness__spearman_SOH,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,current_skewness__spearman_RUL,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,CV_Q__spearman_SOH,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,CV_charge_time__spearman_cycle,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,CV_charge_time__spearman_RUL,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,current_slope__spearman_cycle,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,current_slope__spearman_RUL,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,current_entropy__mean,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,current_entropy__spearman_cycle,-0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,current_entropy__spearman_SOH,0.2636926896720237,,XJTU,0.2636926896720237
by_task,20,SOH,mae,current_entropy__spearman_RUL,0.2636926896720237,,XJTU,0.2636926896720237
by_task,100,SOH,mae,CC_charge_time__std,0.26326243095599594,,ZN-coin42,0.26326243095599594
by_task,105,SOH,mae,current_entropy__std,-0.2630973706155089,,Tongji,0.2630973706155089
by_task,25,SOH,mae,SOH_min,-0.2627956210851666,,CALB42,0.2627956210851666
by_task,25,SOH,mae,voltage_skewness__std,0.2627956210851666,,CALB42,0.2627956210851666
by_task,25,SOH,mae,voltage_slope__spearman_cycle,0.2627956210851666,,CALB42,0.2627956210851666
by_task,25,SOH,mae,voltage_slope__spearman_SOH,-0.2627956210851666,,CALB42,0.2627956210851666
by_task,25,SOH,mae,voltage_slope__spearman_RUL,-0.2627956210851666,,CALB42,0.2627956210851666
by_task,25,SOH,mae,voltage_entropy__spearman_cycle,0.2627956210851666,,CALB42,0.2627956210851666
by_task,25,SOH,mae,voltage_entropy__spearman_SOH,-0.2627956210851666,,CALB42,0.2627956210851666
by_task,25,SOH,mae,voltage_entropy__spearman_RUL,-0.2627956210851666,,CALB42,0.2627956210851666
by_task,25,SOH,mae,CV_Q__mean,0.2627956210851666,,CALB42,0.2627956210851666
by_task,25,SOH,mae,CV_charge_time__mean,0.2627956210851666,,CALB42,0.2627956210851666
by_task,40,SOH,mae,max_abs_feature_corr,-0.2627674363997402,,MICH,0.2627674363997402
by_task,40,SOH,mae,effective_feature_rank,0.26182222979398573,,MICH,0.26182222979398573
by_task,45,SOH,mae,voltage_mean__std,-0.26176741261048325,,RWTH,0.26176741261048325
by_task,75,SOH,mae,CC_charge_time__spearman_cycle,0.26172547360125736,,HUST,0.26172547360125736
by_task,75,SOH,mae,CC_charge_time__spearman_SOH,-0.26172547360125736,,HUST,0.26172547360125736
by_task,75,SOH,mae,CC_charge_time__spearman_RUL,-0.26172547360125736,,HUST,0.26172547360125736
by_task,240,SOH,mae,voltage_mean__spearman_SOH,0.26142185435690507,,ISU_ILCC,0.26142185435690507
by_task,180,SOH,mae,voltage_skewness__mean,0.2610718471524342,,Stanford_2,0.2610718471524342
by_task,180,SOH,mae,voltage_slope__std,-0.2610203861717608,,Stanford_2,0.2610203861717608
by_task,40,SOH,mae,voltage_skewness__mean,-0.2608770231882313,,MICH,0.2608770231882313
by_task,40,SOH,mae,CC_Q__std,0.2608770231882313,,MICH,0.2608770231882313
by_task,40,SOH,mae,CC_charge_time__std,0.2608770231882313,,MICH,0.2608770231882313
by_task,180,SOH,mae,CC_Q__mean,0.2582414932153957,,Stanford_2,0.2582414932153957
by_task,180,SOH,mae,CC_charge_time__mean,0.2582414932153957,,Stanford_2,0.2582414932153957
by_task,40,SOH,mae,n_cycles,-0.25804140337096787,,MICH,0.25804140337096787
by_task,40,SOH,mae,cycle_max,-0.25804140337096787,,MICH,0.25804140337096787
by_task,40,SOH,mae,RUL_max,-0.25804140337096787,,MICH,0.25804140337096787
by_task,40,SOH,mae,RUL_range,-0.25804140337096787,,MICH,0.25804140337096787
by_task,40,SOH,mae,feature_rows,-0.25804140337096787,,MICH,0.25804140337096787
by_task,40,SOH,mae,current_std__spearman_cycle,-0.25615099015945897,,MICH,0.25615099015945897
by_task,40,SOH,mae,current_std__spearman_RUL,0.25615099015945897,,MICH,0.25615099015945897
by_task,50,SOH,mae,voltage_skewness__spearman_cycle,0.2559740292039513,,SNL,0.2559740292039513
by_task,50,SOH,mae,voltage_skewness__spearman_RUL,-0.2559740292039513,,SNL,0.2559740292039513
by_task,25,SOH,mae,voltage_mean__spearman_SOH,-0.25495097567963926,,NAion,0.25495097567963926
by_task,100,SOH,mae,voltage_kurtosis__std,0.25443094365555524,,ZN-coin42,0.25443094365555524
by_task,165,SOH,mae,voltage_entropy__mean,-0.25371162249351253,,MATR,0.25371162249351253
by_task,165,SOH,mae,current_std__spearman_cycle,0.2536448070446309,,MATR,0.2536448070446309
by_task,165,SOH,mae,current_std__spearman_RUL,-0.2536448070446309,,MATR,0.2536448070446309
by_task,85,SOH,mae,CC_charge_time__spearman_cycle,0.253499421089247,,SDU,0.253499421089247
by_task,85,SOH,mae,CC_charge_time__spearman_RUL,-0.253499421089247,,SDU,0.253499421089247
by_task,180,SOH,mae,voltage_entropy__spearman_cycle,-0.25271458389106954,,Stanford_2,0.25271458389106954
by_task,180,SOH,mae,voltage_entropy__spearman_SOH,0.25271458389106954,,Stanford_2,0.25271458389106954
by_task,180,SOH,mae,voltage_entropy__spearman_RUL,0.25271458389106954,,Stanford_2,0.25271458389106954
by_task,100,SOH,mae,voltage_slope__spearman_SOH,0.25250844301872455,,ZN-coin2024,0.25250844301872455
by_task,180,SOH,mae,voltage_std__mean,0.25186033161189064,,Stanford_2,0.25186033161189064
by_task,75,SOH,mae,CC_Q__spearman_cycle,0.2511766255367187,,HUST,0.2511766255367187
by_task,75,SOH,mae,CC_Q__spearman_SOH,-0.2511766255367187,,HUST,0.2511766255367187
by_task,75,SOH,mae,CC_Q__spearman_RUL,-0.2511766255367187,,HUST,0.2511766255367187
by_task,240,SOH,mae,voltage_std__spearman_SOH,0.25074236048932413,,ISU_ILCC,0.25074236048932413
by_task,165,SOH,mae,current_mean__spearman_SOH,0.25039757622898123,,MATR,0.25039757622898123
by_task,85,SOH,mae,voltage_mean__std,0.250367381909766,,SDU,0.250367381909766
by_task,40,SOH,mae,CC_Q__spearman_cycle,-0.24953454391917773,,MICH,0.24953454391917773
by_task,40,SOH,mae,CC_Q__spearman_RUL,0.24953454391917773,,MICH,0.24953454391917773
by_task,40,SOH,mae,CC_charge_time__spearman_cycle,-0.24953454391917773,,MICH,0.24953454391917773
by_task,40,SOH,mae,CC_charge_time__spearman_RUL,0.24953454391917773,,MICH,0.24953454391917773
by_task,40,SOH,mae,CV_charge_time__mean,-0.24953454391917773,,MICH,0.24953454391917773
by_task,20,SOH,mae,voltage_mean__mean,-0.24818135498543403,,XJTU,0.24818135498543403
by_task,20,SOH,mae,voltage_std__mean,0.24818135498543403,,XJTU,0.24818135498543403
by_task,20,SOH,mae,voltage_std__std,0.24818135498543403,,XJTU,0.24818135498543403
by_task,20,SOH,mae,CC_Q__mean,0.24818135498543403,,XJTU,0.24818135498543403
by_task,20,SOH,mae,CC_charge_time__mean,0.24818135498543403,,XJTU,0.24818135498543403
by_task,20,SOH,mae,voltage_slope__spearman_cycle,-0.24818135498543403,,XJTU,0.24818135498543403
by_task,20,SOH,mae,voltage_slope__spearman_RUL,0.24818135498543403,,XJTU,0.24818135498543403
by_task,20,SOH,mae,voltage_entropy__mean,0.24818135498543403,,XJTU,0.24818135498543403
by_task,20,SOH,mae,current_kurtosis__std,0.24818135498543403,,XJTU,0.24818135498543403
by_task,20,SOH,mae,current_skewness__std,0.24818135498543403,,XJTU,0.24818135498543403
by_task,20,SOH,mae,CV_Q__mean,-0.24818135498543403,,XJTU,0.24818135498543403
by_task,20,SOH,mae,CV_Q__spearman_cycle,-0.24818135498543403,,XJTU,0.24818135498543403
by_task,20,SOH,mae,CV_Q__spearman_RUL,0.24818135498543403,,XJTU,0.24818135498543403
by_task,20,SOH,mae,CV_charge_time__std,0.24818135498543403,,XJTU,0.24818135498543403
by_task,25,SOH,mae,current_mean__std,0.24710633027411189,,CALB2024,0.24710633027411189
by_task,25,SOH,mae,CC_Q__spearman_cycle,0.24710633027411189,,NAion42,0.24710633027411189
by_task,25,SOH,mae,CC_Q__spearman_RUL,-0.24710633027411189,,NAion42,0.24710633027411189
by_task,25,SOH,mae,CC_charge_time__spearman_cycle,0.24710633027411189,,NAion42,0.24710633027411189
by_task,25,SOH,mae,CC_charge_time__spearman_SOH,-0.24710633027411189,,NAion42,0.24710633027411189
by_task,25,SOH,mae,CC_charge_time__spearman_RUL,-0.24710633027411189,,NAion42,0.24710633027411189
by_task,25,SOH,mae,voltage_slope__std,-0.24710633027411189,,NAion42,0.24710633027411189
by_task,240,SOH,mae,SOH_max,-0.24703492643935906,,ISU_ILCC,0.24703492643935906
by_task,75,SOH,mae,voltage_entropy__std,0.2457596495035772,,HUST,0.2457596495035772
by_task,180,SOH,mae,current_slope__mean,0.24555121538132835,,Stanford_2,0.24555121538132835
by_task,240,SOH,mae,current_mean__mean,0.24430861662275707,,ISU_ILCC,0.24430861662275707
by_task,40,SOH,mae,voltage_entropy__spearman_SOH,0.24386330428465092,,MICH,0.24386330428465092
by_task,40,SOH,mae,current_mean__std,0.24386330428465092,,MICH,0.24386330428465092
by_task,75,SOH,mae,max_abs_feature_corr,-0.24376392149136714,,HUST,0.24376392149136714
by_task,100,SOH,mae,CC_charge_time__spearman_cycle,0.24253547096516562,,ZN-coin2024,0.24253547096516562
by_task,100,SOH,mae,CC_charge_time__spearman_RUL,-0.24253547096516562,,ZN-coin2024,0.24253547096516562
by_task,50,SOH,mae,voltage_skewness__spearman_SOH,-0.2405335599588496,,SNL,0.2405335599588496
by_task,85,SOH,mae,voltage_std__std,0.2400903783520938,,SDU,0.2400903783520938
by_task,165,SOH,mae,current_mean__spearman_cycle,-0.2398941876647813,,MATR,0.2398941876647813
by_task,165,SOH,mae,current_mean__spearman_RUL,0.2398941876647813,,MATR,0.2398941876647813
