target,model,task,dataset,mean_mae,mean_mape,mean_rmse,mean_r2,mean_pearson_r,n_batteries,n_metric_rows,performance_score,mean_abs_corr,median_abs_corr,max_abs_corr,top3_abs_corr,strong_feature_fraction,n_features,feature_quality_score,performance_rank
RUL,MLP,Stanford_2,Stanford_2,99.18735745108911,0.804796009873891,112.61072153450458,0.8017569927503201,0.9810157838280086,36,36,0.6041666666666666,0.5230818465703697,0.6322591983688142,0.8805076138120905,0.7991058035651912,0.3125,16,0.7342317546492172,10
RUL,MLP,MATR,MATR,116.1899977358502,0.46574148193138365,141.42943354785103,0.6626908280244114,0.9747254758707024,33,33,0.5922619047619048,0.4279950893325099,0.4579427450515766,0.85207575881162,0.7744419011376169,0.25,16,0.6848375830939156,11
RUL,MLP,CALB42,CALB,24.855755248329856,2.16540145775436,28.703088862704288,-0.00071024910187232,,5,5,0.5416666666666666,0.13460890401848252,0.14021436597529705,0.334454832836895,0.2533293979792701,0.0,16,0.2407977116115492,12
RUL,MLP,HUST,HUST,166.04893010292264,1.2103113534459373,204.54322888567887,0.8108938379692383,0.9577506689867012,15,15,0.5074404761904762,0.4656472153338205,0.4499080204037939,0.8060191761837487,0.8036060288406301,0.1875,16,0.6917574734527331,13
RUL,MLP,CALB2024,CALB,33.08542800946298,2.159970044625756,39.12035614821809,-0.1668009989543942,,5,5,0.5000000000000001,0.13460890401848252,0.14021436597529705,0.334454832836895,0.2533293979792701,0.0,16,0.2407977116115492,14
RUL,MLP,ZN-coin42,ZN-coin,91.30518327867534,0.7540068859507514,106.2475149824317,-1.0003583709023864,0.9570599720340723,20,20,0.48511904761904767,0.4110900299803121,0.4764250502388606,0.6363956764754415,0.567860588081082,0.0,16,0.5384487648456119,15
RUL,MLP,Tongji,Tongji,83.70859628545067,2.275160105529773,96.22271770234923,-0.9878238896712302,0.9147347904695247,21,21,0.37499999999999994,0.1619690330978379,0.15857728576703564,0.3236319891778558,0.2773052554032158,0.0,16,0.2543020925596365,16
RUL,MLP,CALB,CALB,26.68726553352433,2.6259291493409407,30.81937566620014,-0.18869828923888524,0.4966872645539017,5,5,0.3556547619047619,0.13460890401848252,0.14021436597529705,0.334454832836895,0.2533293979792701,0.0,16,0.2407977116115492,17
RUL,MLP,SNL,SNL,297.762763617964,1.8839320523786622,351.8704098664033,0.047818566020943185,0.8274490091810811,10,10,0.30654761904761907,0.3593712087732947,0.4127143623937205,0.5879159688138286,0.5807825348318784,0.0,16,0.5093565708063338,18
RUL,MLP,ZN-coin2024,ZN-coin,131.9307549360224,1.3122124677769622,154.6814432834337,-1.268145508019772,0.8326011231681184,20,20,0.2976190476190476,0.4110900299803121,0.4764250502388606,0.6363956764754415,0.567860588081082,0.0,16,0.5384487648456119,19
RUL,MLP,MICH_EXP,MICH_EXP,122.27424116112962,3.8385329707559364,138.60986799582093,-2.3539395527097096,,3,3,0.2638888888888889,0.12628086351906,0.13282489004930959,0.2381660167277987,0.23669971593553998,0.0,16,0.20038219872746624,20
RUL,MLP,ZN-coin,ZN-coin,130.66796671518824,5144.510693262817,151.52325415525246,-11.821875543406911,0.9333158678084675,20,20,0.22023809523809523,0.4110900299803121,0.4764250502388606,0.6363956764754415,0.567860588081082,0.0,16,0.5384487648456119,21
RUL,MLP,CALCE,CALCE,537.7440726682742,2.5294755837855223,559.6303969312571,-2.6425559486973222,0.8959424270501444,2,2,0.2068452380952381,0.3094574615243322,0.25471645886777317,0.759975479463217,0.6787922361404579,0.0625,16,0.5827417257093357,22
RUL,MLP,UL_PUR,UL_PUR,1204.0454440040457,21.652589766527292,1208.5533917777536,-360.9030312471514,0.8386748449242266,2,2,0.11160714285714282,0.5721833711038543,0.5919703343342806,0.7397530472332431,0.7222421031555267,0.125,16,0.678059507164208,23
RUL,MLP,ISU_ILCC,ISU_ILCC,1444.8175322404893,5.7099611164058715,1750.4210150471981,-35.12172357881771,0.5238838954373196,48,48,0.08630952380952381,0.10621189738340767,0.09542576146725401,0.2243400565409862,0.2015850390214956,0.0,16,0.17737899764862983,24
SOH,Attention,NAion,NA-ion,0.0006651523633680199,0.0007872207064384201,0.00089562524977906,0.9991647029240742,0.9997752220495328,5,5,0.9787137681159421,0.35217775041725363,0.2872345618255437,0.996647016185339,0.6808218756045532,0.0625,16,0.6765488807357153,1
SOH,Attention,RWTH,RWTH,0.002287810010321367,0.004416058868557933,0.0032844325728791333,0.9997722280082919,0.9999338501718859,9,9,0.9166666666666666,0.8048668235156076,0.9590176387261788,0.9982899618340508,0.9967637235821853,0.75,16,0.9333068363106145,2
SOH,Attention,XJTU,XJTU,0.001214659328995225,0.001310081466827825,0.0014638320348508,0.9989220338686386,0.9997036116811778,4,4,0.894927536231884,0.558355358855729,0.5416575130627215,0.9383131406030448,0.855079930022967,0.1875,16,0.7839161431605802,3
SOH,Attention,NAion2024,NA-ion,0.00080118477387186,0.0009678991292716001,0.0011762496475225001,0.9971783341725775,0.999691823685426,5,5,0.8944746376811593,0.35217775041725363,0.2872345618255437,0.996647016185339,0.6808218756045532,0.0625,16,0.6765488807357153,4
SOH,Attention,NAion42,NA-ion,0.00071445836314042,0.00085925942410814,0.00099705891457188,0.9958257811625556,0.9989022804613008,5,5,0.8940217391304348,0.35217775041725363,0.2872345618255437,0.996647016185339,0.6808218756045532,0.0625,16,0.6765488807357153,5
SOH,Attention,MICH,MICH,0.004783710837417412,0.009004429323186987,0.010650269861105226,0.9924797536356903,0.996566390208621,8,8,0.7373188405797101,0.576355563066732,0.5424898816776379,0.9036347780212308,0.9010480940831558,0.375,16,0.7936794783903728,6
SOH,Attention,MATR,MATR,0.004228551899321706,0.005228732424947288,0.010260707682607194,0.9591039428739478,0.9842077182932556,33,33,0.6607789855072463,0.4329274334478794,0.4238486493403748,0.8879351984756036,0.7653663726794683,0.125,16,0.6954096682009837,7
SOH,Attention,SDU,SDU,0.007963879163444511,0.00921259726219113,0.0123799159750546,0.9318842189450429,0.9919366010826834,17,17,0.6426630434782609,0.5821527820515832,0.6096411362281595,0.8503627993846817,0.7436472442596699,0.125,16,0.7253876085653116,8
SOH,Attention,Stanford_2,Stanford_2,0.010633025291429059,0.18909966885616425,0.016503828129026912,0.9883991955812933,0.9961229380758445,36,36,0.5285326086956521,0.5496840652526302,0.621080496330362,0.945418700515852,0.859967646148711,0.3125,16,0.7850234706390644,9
SOH,Attention,MICH_EXP,MICH_EXP,0.0095554751178887,0.010931046706600299,0.0155981951713662,0.6422789557000451,0.9877959580764294,3,3,0.49547101449275366,0.37254519259179314,0.33255607826486855,0.6765914253865224,0.6531024264924588,0.0,16,0.5674130148235914,10
SOH,Attention,ZN-coin42,ZN-coin,0.03028440157360706,0.04023262036550824,0.03488612371197373,0.9421128315566328,0.9915241018433857,20,20,0.48596014492753625,0.5999550791803668,0.7283110454629567,0.8277727374267557,0.8184261604916131,0.25,16,0.7487179923662453,11
SOH,Attention,CALB,CALB,0.005258043787696081,0.00575588623226594,0.006437079002534279,-30.610076346234575,0.34610231971658434,5,5,0.4384057971014492,0.7056551938510651,0.6974270994749904,0.8857564621083487,0.8757700117639272,0.5,16,0.8223938892411137,12
SOH,Attention,Stanford,Stanford,0.016601644089771814,1.139408284234825,0.025199761672586425,0.9783292482043047,0.9913068898097753,8,8,0.43342391304347827,0.6030223502655379,0.6915494927212097,0.9663326302629028,0.9197642505093827,0.5,16,0.8297064103459411,13
SOH,Attention,ZN-coin,ZN-coin,0.036990550743778765,0.047640976063497396,0.04414574621437993,0.906108419690636,0.9856784296357622,20,20,0.370018115942029,0.5999550791803668,0.7283110454629567,0.8277727374267557,0.8184261604916131,0.25,16,0.7487179923662453,14
SOH,Attention,HUST,HUST,0.01753781006508802,0.01890480397951956,0.027169909251327267,0.8440392472982697,0.9660583584110253,15,15,0.36730072463768115,0.5108921631861496,0.4891289190755456,0.8506072358471848,0.8433387693773559,0.1875,16,0.7349460561368968,15
SOH,Attention,Tongji,Tongji,0.014510314543393273,0.018052336874220542,0.019215936883071646,0.7435458223683974,0.8971087526618352,21,21,0.3663949275362318,0.22644620842873556,0.25234041698030135,0.4589297561043,0.4298096324705729,0.0,16,0.3717285323345361,16
SOH,Attention,CALB2024,CALB,0.00665825959801578,0.0078404648483738,0.01303856130689226,-33.368652454513715,-0.09168951707602374,5,5,0.3650362318840579,0.7056551938510651,0.6974270994749904,0.8857564621083487,0.8757700117639272,0.5,16,0.8223938892411137,17
SOH,Attention,ISU_ILCC,ISU_ILCC,0.0322883916945561,0.1136090694365592,0.04273061375693043,0.9301608626835461,0.9854696348671101,48,48,0.34873188405797095,0.4431003504125348,0.4297514200099952,0.7702033487864858,0.7331115110282359,0.125,16,0.6488050700757522,18
SOH,Attention,CALCE,CALCE,0.0205840958665144,0.041488112143459904,0.0396375724858187,0.9002665808576442,0.9740262047723627,2,2,0.3473731884057971,0.45294725418032955,0.3867621420805683,0.8975896637625764,0.7769406976219049,0.1875,16,0.7091592051882704,19
SOH,Attention,SNL,SNL,0.01719895569065991,0.020856662963621382,0.02238896324012981,0.6177503606481551,0.907652407104057,10,10,0.3251811594202899,0.25044492220981784,0.271400337997485,0.4390966667972094,0.43639830924478423,0.0,16,0.3753132994172705,20
SOH,Attention,CALB42,CALB,0.013756111391867021,0.015221982317810278,0.01476029902240352,-149.7506481712128,0.4221721739270041,5,5,0.3242753623188406,0.7056551938510651,0.6974270994749904,0.8857564621083487,0.8757700117639272,0.5,16,0.8223938892411137,21
SOH,Attention,ZN-coin2024,ZN-coin,0.05322586100527223,0.0666426261509914,0.059795464619964635,0.7901212826473357,0.9792352365069087,20,20,0.26449275362318836,0.5999550791803668,0.7283110454629567,0.8277727374267557,0.8184261604916131,0.25,16,0.7487179923662453,22
SOH,Attention,UL_PUR,UL_PUR,0.05731908101117955,0.06254468498140865,0.0594789121958768,-0.8439767286670999,0.9738476687974629,2,2,0.21150362318840582,0.6258631749163975,0.5977273196169286,0.8916610748111519,0.8717997683103565,0.4375,16,0.7964413393459687,23
SOH,Attention,HNEI,HNEI,0.14931427495098437,0.26267150449441357,0.17281266318048785,-0.01176903868462905,,2,2,0.11111111111111109,0.9035176803708533,0.9644295271583254,0.9878710721606272,0.9877982187973391,0.875,16,0.9597289904429399,24
SOH,CNN,NAion,NA-ion,0.00211595242613526,0.00257673480938986,0.00252715576456632,0.9933139227488532,0.9996811713223778,5,5,0.96875,0.35217775041725363,0.2872345618255437,0.996647016185339,0.6808218756045532,0.0625,16,0.6765488807357153,1
SOH,CNN,XJTU,XJTU,0.00332109491332515,0.00363253745126985,0.0039779532899155,0.9914967332796178,0.9993235804808949,4,4,0.8958333333333333,0.558355358855729,0.5416575130627215,0.9383131406030448,0.855079930022967,0.1875,16,0.7839161431605802,2
SOH,CNN,RWTH,RWTH,0.003855269583512489,0.008314142647666289,0.004789197970576033,0.9995447159330941,0.9999174187169917,9,9,0.8854166666666666,0.8048668235156076,0.9590176387261788,0.9982899618340508,0.9967637235821853,0.75,16,0.9333068363106145,3
SOH,CNN,MICH,MICH,0.0038463948430391,0.0060433045699974,0.008649743191635762,0.994849146516461,0.9975807341271072,8,8,0.8229166666666667,0.576355563066732,0.5424898816776379,0.9036347780212308,0.9010480940831558,0.375,16,0.7936794783903728,4
SOH,CNN,NAion42,NA-ion,0.0032689315749643,0.00396901940331954,0.0037320585066338,0.9578408643430384,0.9985280319537427,5,5,0.8229166666666666,0.35217775041725363,0.2872345618255437,0.996647016185339,0.6808218756045532,0.0625,16,0.6765488807357153,5
SOH,CNN,NAion2024,NA-ion,0.00216570252964488,0.00266066925720502,0.00404663406179396,0.979413828482348,0.9951725664439259,5,5,0.8125,0.35217775041725363,0.2872345618255437,0.996647016185339,0.6808218756045532,0.0625,16,0.6765488807357153,6
SOH,CNN,HNEI,HNEI,0.0067576132184746,0.01029744853773715,0.013945652507048299,0.9929556863740954,0.996743920263218,2,2,0.7291666666666666,0.9035176803708533,0.9644295271583254,0.9878710721606272,0.9877982187973391,0.875,16,0.9597289904429399,7
SOH,CNN,MATR,MATR,0.003628443992524091,0.0043403534907068145,0.008285495101919421,0.9692690066279614,0.9874058722508523,33,33,0.6874999999999999,0.4329274334478794,0.4238486493403748,0.8879351984756036,0.7653663726794683,0.125,16,0.6954096682009837,8
SOH,CNN,SDU,SDU,0.0065595738323054,0.007568562181591305,0.009873356572666924,0.9622241860678045,0.9947089292263068,17,17,0.6770833333333333,0.5821527820515832,0.6096411362281595,0.8503627993846817,0.7436472442596699,0.125,16,0.7253876085653116,9
SOH,CNN,Stanford_2,Stanford_2,0.013330237289416734,0.5739696050721244,0.01858994220825661,0.9862397001382386,0.996069558112414,36,36,0.53125,0.5496840652526302,0.621080496330362,0.945418700515852,0.859967646148711,0.3125,16,0.7850234706390644,10
SOH,CNN,Stanford,Stanford,0.0162109614567226,0.7025759868156001,0.022180192589777086,0.9855922175416215,0.9941986837758645,8,8,0.46875,0.6030223502655379,0.6915494927212097,0.9663326302629028,0.9197642505093827,0.5,16,0.8297064103459411,11
SOH,CNN,Tongji,Tongji,0.014590007675688238,0.017909886868354704,0.017965779588097294,0.7820935587972241,0.9850772614462516,21,21,0.4583333333333333,0.22644620842873556,0.25234041698030135,0.4589297561043,0.4298096324705729,0.0,16,0.3717285323345361,12
SOH,CNN,ZN-coin42,ZN-coin,0.03278130784760024,0.04370541620364884,0.03636197116792039,0.9420184378746385,0.9927334864447224,20,20,0.41666666666666674,0.5999550791803668,0.7283110454629567,0.8277727374267557,0.8184261604916131,0.25,16,0.7487179923662453,13
SOH,CNN,CALB,CALB,0.007608961827827181,0.00888679448949912,0.00824428385237138,-30.248369941579853,0.4213717621507353,5,5,0.41666666666666663,0.7056551938510651,0.6974270994749904,0.8857564621083487,0.8757700117639272,0.5,16,0.8223938892411137,14
SOH,CNN,CALCE,CALCE,0.018319772883515252,0.02863962983895355,0.02997372898385585,0.9045013301201403,0.9743671692366613,2,2,0.3645833333333333,0.45294725418032955,0.3867621420805683,0.8975896637625764,0.7769406976219049,0.1875,16,0.7091592051882704,15
SOH,CNN,HUST,HUST,0.018539154943187218,0.019797378861632273,0.02875973769364413,0.8296844182829056,0.9478981609288308,15,15,0.3645833333333333,0.5108921631861496,0.4891289190755456,0.8506072358471848,0.8433387693773559,0.1875,16,0.7349460561368968,16
SOH,CNN,ZN-coin,ZN-coin,0.033068773531072425,0.043264851246056515,0.0402216837394432,0.9209471642559176,0.9845365607863062,20,20,0.3541666666666667,0.5999550791803668,0.7283110454629567,0.8277727374267557,0.8184261604916131,0.25,16,0.7487179923662453,17
SOH,CNN,MICH_EXP,MICH_EXP,0.03402103503900256,0.0396618791511136,0.0400434974245949,0.42154277202305135,0.9910666043303872,3,3,0.34375,0.37254519259179314,0.33255607826486855,0.6765914253865224,0.6531024264924588,0.0,16,0.5674130148235914,18
SOH,CNN,CALB2024,CALB,0.01394392746705454,0.01550700219028688,0.01726957803871044,-177.85421124828122,0.13438025002663234,5,5,0.3229166666666667,0.7056551938510651,0.6974270994749904,0.8857564621083487,0.8757700117639272,0.5,16,0.8223938892411137,19
SOH,CNN,SNL,SNL,0.01707627348321225,0.02052314852094056,0.02239271378539967,0.6456081412127396,0.9120301915667197,10,10,0.3229166666666667,0.25044492220981784,0.271400337997485,0.4390966667972094,0.43639830924478423,0.0,16,0.3753132994172705,20
SOH,CNN,ISU_ILCC,ISU_ILCC,0.03761831383318145,0.13035980435409186,0.04702449305581658,0.8992781764417145,0.9825969168376769,48,48,0.25,0.4431003504125348,0.4297514200099952,0.7702033487864858,0.7331115110282359,0.125,16,0.6488050700757522,21
SOH,CNN,UL_PUR,UL_PUR,0.0375509267076469,0.0415413033295184,0.042331645804149456,0.26342701530615664,0.9756000957883758,2,2,0.23958333333333331,0.6258631749163975,0.5977273196169286,0.8916610748111519,0.8717997683103565,0.4375,16,0.7964413393459687,22
SOH,CNN,ZN-coin2024,ZN-coin,0.0528490977304051,0.06518790506910835,0.06115624935006854,0.7872254704232031,0.9814030746224327,20,20,0.21875,0.5999550791803668,0.7283110454629567,0.8277727374267557,0.8184261604916131,0.25,16,0.7487179923662453,23
SOH,CNN,CALB42,CALB,0.04383649568726314,0.04519616724222168,0.04433654395516022,-11184.480131057551,0.48820192040818783,5,5,0.125,0.7056551938510651,0.6974270994749904,0.8857564621083487,0.8757700117639272,0.5,16,0.8223938892411137,24
SOH,GRU,NAion,NA-ion,0.00043494817422535994,0.00051272444438062,0.0007162263749354799,0.9994731450521378,0.99982206104198,5,5,1.0,0.35217775041725363,0.2872345618255437,0.996647016185339,0.6808218756045532,0.0625,16,0.6765488807357153,1
SOH,GRU,NAion2024,NA-ion,0.0007967927473563801,0.00098436851318138,0.0013893098944793999,0.9980365218415341,0.9993942638403688,5,5,0.9270833333333333,0.35217775041725363,0.2872345618255437,0.996647016185339,0.6808218756045532,0.0625,16,0.6765488807357153,2
SOH,GRU,NAion42,NA-ion,0.00083964750815168,0.00100856582857508,0.00108610043540154,0.9961834174180118,0.9991439726630885,5,5,0.8958333333333334,0.35217775041725363,0.2872345618255437,0.996647016185339,0.6808218756045532,0.0625,16,0.6765488807357153,3
SOH,GRU,RWTH,RWTH,0.0029338745027859777,0.005256947447267778,0.005224910627697311,0.9993813643875225,0.9997759750525057,9,9,0.8958333333333334,0.8048668235156076,0.9590176387261788,0.9982899618340508,0.9967637235821853,0.75,16,0.9333068363106145,4
SOH,GRU,XJTU,XJTU,0.0017203123937214251,0.0018796636925709998,0.002216685720694125,0.9972665905146681,0.9990361400430737,4,4,0.8645833333333334,0.558355358855729,0.5416575130627215,0.9383131406030448,0.855079930022967,0.1875,16,0.7839161431605802,5
SOH,GRU,HNEI,HNEI,0.007799827975211501,0.01282447462668215,0.01322408057953015,0.9940665442497127,0.997609877810271,2,2,0.6770833333333333,0.9035176803708533,0.9644295271583254,0.9878710721606272,0.9877982187973391,0.875,16,0.9597289904429399,6
SOH,GRU,MICH,MICH,0.006667667438091438,0.010759844066847237,0.011781497871460163,0.9917532367512333,0.9964176582087453,8,8,0.6770833333333333,0.576355563066732,0.5424898816776379,0.9036347780212308,0.9010480940831558,0.375,16,0.7936794783903728,7
SOH,GRU,SDU,SDU,0.008028417090095705,0.009346492408389882,0.011470716427369389,0.974622177903975,0.9928280918272245,17,17,0.6666666666666666,0.5821527820515832,0.6096411362281595,0.8503627993846817,0.7436472442596699,0.125,16,0.7253876085653116,8
SOH,GRU,MATR,MATR,0.004950874966700833,0.005857860358322628,0.01011390104103199,0.9590378833315416,0.9827372429087182,33,33,0.6458333333333334,0.4329274334478794,0.4238486493403748,0.8879351984756036,0.7653663726794683,0.125,16,0.6954096682009837,9
SOH,GRU,Stanford_2,Stanford_2,0.012420420152928194,0.47685609523289124,0.01925742222194282,0.985050973527868,0.9954818695270232,36,36,0.48958333333333337,0.5496840652526302,0.621080496330362,0.945418700515852,0.859967646148711,0.3125,16,0.7850234706390644,10
SOH,GRU,MICH_EXP,MICH_EXP,0.012873725747924267,0.014737742260783102,0.018193293134381065,0.6279833704416192,0.987870063430959,3,3,0.44791666666666663,0.37254519259179314,0.33255607826486855,0.6765914253865224,0.6531024264924588,0.0,16,0.5674130148235914,11
SOH,GRU,CALB42,CALB,0.0068013822309898,0.007819088936468141,0.008243624713686958,-3.007803899633342,0.4284845075629959,5,5,0.4375,0.7056551938510651,0.6974270994749904,0.8857564621083487,0.8757700117639272,0.5,16,0.8223938892411137,12
SOH,GRU,CALB,CALB,0.0062012987437874,0.0068355478723465795,0.00880197818764666,-43.08610181068248,0.3071260542072851,5,5,0.4166666666666666,0.7056551938510651,0.6974270994749904,0.8857564621083487,0.8757700117639272,0.5,16,0.8223938892411137,13
SOH,GRU,ZN-coin42,ZN-coin,0.030485087113216763,0.03970647873179929,0.03509658682684676,0.9351117822186973,0.9904675216512338,20,20,0.40625,0.5999550791803668,0.7283110454629567,0.8277727374267557,0.8184261604916131,0.25,16,0.7487179923662453,14
SOH,GRU,Stanford,Stanford,0.018590327656508462,0.6884336551474004,0.027847772002219814,0.9704025766930939,0.9914560869339377,8,8,0.39583333333333337,0.6030223502655379,0.6915494927212097,0.9663326302629028,0.9197642505093827,0.5,16,0.8297064103459411,15
SOH,GRU,HUST,HUST,0.016527285665067445,0.017967819419691354,0.026985563426974054,0.8329383848997428,0.9680466300084841,15,15,0.375,0.5108921631861496,0.4891289190755456,0.8506072358471848,0.8433387693773559,0.1875,16,0.7349460561368968,16
SOH,GRU,CALCE,CALCE,0.016280672136836,0.03436214414048905,0.03499588610794055,0.9248677145543679,0.9682471031816609,2,2,0.3541666666666667,0.45294725418032955,0.3867621420805683,0.8975896637625764,0.7769406976219049,0.1875,16,0.7091592051882704,17
SOH,GRU,Tongji,Tongji,0.018049228578338645,0.0221556609514938,0.02178382354880617,0.5949996394907557,0.9794005942655117,21,21,0.3541666666666667,0.22644620842873556,0.25234041698030135,0.4589297561043,0.4298096324705729,0.0,16,0.3717285323345361,18
SOH,GRU,SNL,SNL,0.01695837636154017,0.02057654092397182,0.02172295864466573,0.6336396733403562,0.9142479247760631,10,10,0.3229166666666667,0.25044492220981784,0.271400337997485,0.4390966667972094,0.43639830924478423,0.0,16,0.3753132994172705,19
SOH,GRU,ZN-coin,ZN-coin,0.03453538819341796,0.04348571850337034,0.04262507248386985,0.8859735704839539,0.9793567880056246,20,20,0.3229166666666667,0.5999550791803668,0.7283110454629567,0.8277727374267557,0.8184261604916131,0.25,16,0.7487179923662453,20
SOH,GRU,CALB2024,CALB,0.007829876468106541,0.009465896390249601,0.014896116739934021,-48.40242807125862,-0.11029600483043982,5,5,0.3125,0.7056551938510651,0.6974270994749904,0.8857564621083487,0.8757700117639272,0.5,16,0.8223938892411137,21
SOH,GRU,ISU_ILCC,ISU_ILCC,0.045703277003074305,0.16707984691216407,0.05692363004779474,0.7664497501642787,0.9782445185225995,48,48,0.25,0.4431003504125348,0.4297514200099952,0.7702033487864858,0.7331115110282359,0.125,16,0.6488050700757522,22
SOH,GRU,ZN-coin2024,ZN-coin,0.055450871933761615,0.06804157322147443,0.0665589092176087,0.7455101499336432,0.944304254035129,20,20,0.1875,0.5999550791803668,0.7283110454629567,0.8277727374267557,0.8184261604916131,0.25,16,0.7487179923662453,23
SOH,GRU,UL_PUR,UL_PUR,0.059208458722461395,0.0642639620338792,0.06218232903555029,-1.0310667957203101,0.9527361383537689,2,2,0.17708333333333331,0.6258631749163975,0.5977273196169286,0.8916610748111519,0.8717997683103565,0.4375,16,0.7964413393459687,24
SOH,LSTM,NAion,NA-ion,0.00062108998895664,0.00074595646750898,0.0010086539720889202,0.9989426788501264,0.9996916368034083,5,5,0.9770833333333333,0.35217775041725363,0.2872345618255437,0.996647016185339,0.6808218756045532,0.0625,16,0.6765488807357153,1
SOH,LSTM,XJTU,XJTU,0.0014887160272964001,0.001607595318700675,0.0019027124829276499,0.9981369123484743,0.9993852588869891,4,4,0.9333333333333332,0.558355358855729,0.5416575130627215,0.9383131406030448,0.855079930022967,0.1875,16,0.7839161431605802,2
SOH,LSTM,RWTH,RWTH,0.004740704336236444,0.009438511772231834,0.006991631206705389,0.9989582389063649,0.9996956210105389,9,9,0.90625,0.8048668235156076,0.9590176387261788,0.9982899618340508,0.9967637235821853,0.75,16,0.9333068363106145,3
SOH,LSTM,MICH,MICH,0.006020308742443038,0.009260130760931351,0.010226062881741224,0.9942998799521654,0.997512492590312,8,8,0.80625,0.576355563066732,0.5424898816776379,0.9036347780212308,0.9010480940831558,0.375,16,0.7936794783903728,4
SOH,LSTM,HNEI,HNEI,0.00594654874292255,0.009233162507444,0.01319264531679165,0.9937362297804169,0.9971098482391278,2,2,0.7833333333333334,0.9035176803708533,0.9644295271583254,0.9878710721606272,0.9877982187973391,0.875,16,0.9597289904429399,5
SOH,LSTM,MATR,MATR,0.004522810968295191,0.005437926523055012,0.00914508584356237,0.9690974914113395,0.9876081414376261,33,33,0.7416666666666667,0.4329274334478794,0.4238486493403748,0.8879351984756036,0.7653663726794683,0.125,16,0.6954096682009837,6
SOH,LSTM,MICH_EXP,MICH_EXP,0.0097357728761127,0.011368486918198667,0.016109030415797566,0.6385441285855995,0.9927243315553901,3,3,0.5812499999999999,0.37254519259179314,0.33255607826486855,0.6765914253865224,0.6531024264924588,0.0,16,0.5674130148235914,7
SOH,LSTM,Stanford_2,Stanford_2,0.012762168505134074,0.8263942019979779,0.019172088674928704,0.9841739899354841,0.9955280849790797,36,36,0.5520833333333333,0.5496840652526302,0.621080496330362,0.945418700515852,0.859967646148711,0.3125,16,0.7850234706390644,8
SOH,LSTM,ZN-coin42,ZN-coin,0.028766690184785927,0.03814164962764001,0.03321767672706007,0.9463342128438486,0.9919082570754421,20,20,0.5145833333333334,0.5999550791803668,0.7283110454629567,0.8277727374267557,0.8184261604916131,0.25,16,0.7487179923662453,9
SOH,LSTM,CALB42,CALB,0.00624011447092494,0.00708077020871626,0.00805197393401212,-3.6725769676504867,0.4371837050882311,5,5,0.50625,0.7056551938510651,0.6974270994749904,0.8857564621083487,0.8757700117639272,0.5,16,0.8223938892411137,10
SOH,LSTM,HUST,HUST,0.016402893279395106,0.017858522848429908,0.026110840152394087,0.8379347543744731,0.9582055955708928,15,15,0.48125,0.5108921631861496,0.4891289190755456,0.8506072358471848,0.8433387693773559,0.1875,16,0.7349460561368968,11
SOH,LSTM,Stanford,Stanford,0.017053659651261988,0.8872407320227771,0.02653653754717245,0.9782510553305328,0.9923251047442896,8,8,0.475,0.6030223502655379,0.6915494927212097,0.9663326302629028,0.9197642505093827,0.5,16,0.8297064103459411,12
SOH,LSTM,CALB,CALB,0.006946163188327361,0.007707187696317999,0.00891297315097904,-25.72915769865142,0.3233090263582473,5,5,0.46249999999999997,0.7056551938510651,0.6974270994749904,0.8857564621083487,0.8757700117639272,0.5,16,0.8223938892411137,13
SOH,LSTM,SNL,SNL,0.017500984470355672,0.02108292726122601,0.02265225715185862,0.6993523909566155,0.922615527313545,10,10,0.425,0.25044492220981784,0.271400337997485,0.4390966667972094,0.43639830924478423,0.0,16,0.3753132994172705,14
SOH,LSTM,NAion42,NA-ion,0.02261256153026034,0.02727609690472636,0.027175679460700358,-0.36138171748931586,,5,5,0.40277777777777785,0.35217775041725363,0.2872345618255437,0.996647016185339,0.6808218756045532,0.0625,16,0.6765488807357153,15
SOH,LSTM,ISU_ILCC,ISU_ILCC,0.035712945166245354,0.1528954742208901,0.04770871154287332,0.9237050846910981,0.9822918022369532,48,48,0.375,0.4431003504125348,0.4297514200099952,0.7702033487864858,0.7331115110282359,0.125,16,0.6488050700757522,16
SOH,LSTM,CALB2024,CALB,0.009224771094025759,0.01121273711667072,0.01480945398539584,-55.33497566654209,-0.07855845214725495,5,5,0.35625,0.7056551938510651,0.6974270994749904,0.8857564621083487,0.8757700117639272,0.5,16,0.8223938892411137,17
SOH,LSTM,NAion2024,NA-ion,0.029618466976215018,0.03697116966266068,0.036113689875364695,-0.36846350214016377,,5,5,0.34722222222222215,0.35217775041725363,0.2872345618255437,0.996647016185339,0.6808218756045532,0.0625,16,0.6765488807357153,18
SOH,LSTM,CALCE,CALCE,0.024599959098452348,0.05268869138499255,0.0495098180700516,0.849882592296972,0.9373693289742375,2,2,0.34375,0.45294725418032955,0.3867621420805683,0.8975896637625764,0.7769406976219049,0.1875,16,0.7091592051882704,19
SOH,LSTM,ZN-coin,ZN-coin,0.0420354374030328,0.05322130455627446,0.052830906911918316,0.8125782963132553,0.9651912687689885,20,20,0.33958333333333335,0.5999550791803668,0.7283110454629567,0.8277727374267557,0.8184261604916131,0.25,16,0.7487179923662453,20
