target,task,dataset,model,mae,mape,rmse,r2,pearson_r,n_batteries,mean_feature_truth_corr,max_feature_truth_corr,top3_feature_truth_corr,n_valid_feature_corr
SOH,HUST,HUST,GRU,0.016527285665067445,0.017967819419691354,0.026985563426974054,0.8329383848997428,0.9680466300084841,15,0.5108921631861496,0.8506072358471848,0.8433387693773559,16
SOH,HUST,HUST,LSTM,0.016402893279395106,0.017858522848429908,0.026110840152394087,0.8379347543744731,0.9582055955708928,15,0.5108921631861496,0.8506072358471848,0.8433387693773559,16
SOH,HUST,HUST,MLP,0.018063714928996274,0.019633692801894868,0.02867551622835281,0.825065002029396,0.9574644626926628,15,0.5108921631861496,0.8506072358471848,0.8433387693773559,16
SOH,ISU_ILCC,ISU_ILCC,Attention,0.0322883916945561,0.1136090694365592,0.04273061375693043,0.9301608626835461,0.9854696348671101,48,0.4431003504125348,0.7702033487864858,0.7331115110282359,16
SOH,ISU_ILCC,ISU_ILCC,CNN,0.03761831383318145,0.13035980435409186,0.04702449305581658,0.8992781764417145,0.9825969168376769,48,0.4431003504125348,0.7702033487864858,0.7331115110282359,16
SOH,ISU_ILCC,ISU_ILCC,GRU,0.045703277003074305,0.16707984691216407,0.05692363004779474,0.7664497501642787,0.9782445185225995,48,0.4431003504125348,0.7702033487864858,0.7331115110282359,16
SOH,ISU_ILCC,ISU_ILCC,LSTM,0.035712945166245354,0.1528954742208901,0.04770871154287332,0.9237050846910981,0.9822918022369532,48,0.4431003504125348,0.7702033487864858,0.7331115110282359,16
SOH,ISU_ILCC,ISU_ILCC,MLP,0.03894276378604817,0.15788489113052787,0.048149691611058566,0.919551709343864,0.9828208832875981,48,0.4431003504125348,0.7702033487864858,0.7331115110282359,16
SOH,MATR,MATR,Attention,0.004228551899321706,0.005228732424947288,0.010260707682607194,0.9591039428739478,0.9842077182932556,33,0.4329274334478794,0.8879351984756036,0.7653663726794683,16
SOH,MATR,MATR,CNN,0.003628443992524091,0.0043403534907068145,0.008285495101919421,0.9692690066279614,0.9874058722508523,33,0.4329274334478794,0.8879351984756036,0.7653663726794683,16
SOH,MATR,MATR,GRU,0.004950874966700833,0.005857860358322628,0.01011390104103199,0.9590378833315416,0.9827372429087182,33,0.4329274334478794,0.8879351984756036,0.7653663726794683,16
SOH,MATR,MATR,LSTM,0.004522810968295191,0.005437926523055012,0.00914508584356237,0.9690974914113395,0.9876081414376261,33,0.4329274334478794,0.8879351984756036,0.7653663726794683,16
SOH,MATR,MATR,MLP,0.004983272942927188,0.005852935036513254,0.010080064212365973,0.9550244262915557,0.9833882167443029,33,0.4329274334478794,0.8879351984756036,0.7653663726794683,16
SOH,MICH,MICH,Attention,0.004783710837417412,0.009004429323186987,0.010650269861105226,0.9924797536356903,0.996566390208621,8,0.576355563066732,0.9036347780212308,0.9010480940831558,16
SOH,MICH,MICH,CNN,0.0038463948430391,0.0060433045699974,0.008649743191635762,0.994849146516461,0.9975807341271072,8,0.576355563066732,0.9036347780212308,0.9010480940831558,16
SOH,MICH,MICH,GRU,0.006667667438091438,0.010759844066847237,0.011781497871460163,0.9917532367512333,0.9964176582087453,8,0.576355563066732,0.9036347780212308,0.9010480940831558,16
SOH,MICH,MICH,LSTM,0.006020308742443038,0.009260130760931351,0.010226062881741224,0.9942998799521654,0.997512492590312,8,0.576355563066732,0.9036347780212308,0.9010480940831558,16
SOH,MICH,MICH,MLP,0.005290140462236138,0.0101877983000366,0.010849869369580451,0.9930878921343452,0.9971202518832217,8,0.576355563066732,0.9036347780212308,0.9010480940831558,16
SOH,MICH_EXP,MICH_EXP,Attention,0.0095554751178887,0.010931046706600299,0.0155981951713662,0.6422789557000451,0.9877959580764294,3,0.37254519259179314,0.6765914253865224,0.6531024264924588,16
SOH,MICH_EXP,MICH_EXP,CNN,0.03402103503900256,0.0396618791511136,0.0400434974245949,0.42154277202305135,0.9910666043303872,3,0.37254519259179314,0.6765914253865224,0.6531024264924588,16
SOH,MICH_EXP,MICH_EXP,GRU,0.012873725747924267,0.014737742260783102,0.018193293134381065,0.6279833704416192,0.987870063430959,3,0.37254519259179314,0.6765914253865224,0.6531024264924588,16
SOH,MICH_EXP,MICH_EXP,LSTM,0.0097357728761127,0.011368486918198667,0.016109030415797566,0.6385441285855995,0.9927243315553901,3,0.37254519259179314,0.6765914253865224,0.6531024264924588,16
SOH,MICH_EXP,MICH_EXP,MLP,0.026451543099135794,0.0335062628857837,0.03395218907365947,0.4366293012723616,0.956048356907159,3,0.37254519259179314,0.6765914253865224,0.6531024264924588,16
SOH,NAion,NA-ion,Attention,0.0006651523633680199,0.0007872207064384201,0.00089562524977906,0.9991647029240742,0.9997752220495328,5,0.35217775041725363,0.996647016185339,0.6808218756045532,8
SOH,NAion,NA-ion,CNN,0.00211595242613526,0.00257673480938986,0.00252715576456632,0.9933139227488532,0.9996811713223778,5,0.35217775041725363,0.996647016185339,0.6808218756045532,8
SOH,NAion,NA-ion,GRU,0.00043494817422535994,0.00051272444438062,0.0007162263749354799,0.9994731450521378,0.99982206104198,5,0.35217775041725363,0.996647016185339,0.6808218756045532,8
SOH,NAion,NA-ion,LSTM,0.00062108998895664,0.00074595646750898,0.0010086539720889202,0.9989426788501264,0.9996916368034083,5,0.35217775041725363,0.996647016185339,0.6808218756045532,8
SOH,NAion,NA-ion,MLP,0.00072454952145044,0.00086947941479436,0.00086165656496162,0.999119340306969,0.9998456607470814,5,0.35217775041725363,0.996647016185339,0.6808218756045532,8
SOH,NAion2024,NA-ion,Attention,0.00080118477387186,0.0009678991292716001,0.0011762496475225001,0.9971783341725775,0.999691823685426,5,0.35217775041725363,0.996647016185339,0.6808218756045532,8
SOH,NAion2024,NA-ion,CNN,0.00216570252964488,0.00266066925720502,0.00404663406179396,0.979413828482348,0.9951725664439259,5,0.35217775041725363,0.996647016185339,0.6808218756045532,8
SOH,NAion2024,NA-ion,GRU,0.0007967927473563801,0.00098436851318138,0.0013893098944793999,0.9980365218415341,0.9993942638403688,5,0.35217775041725363,0.996647016185339,0.6808218756045532,8
SOH,NAion2024,NA-ion,LSTM,0.029618466976215018,0.03697116966266068,0.036113689875364695,-0.36846350214016377,,5,0.35217775041725363,0.996647016185339,0.6808218756045532,8
SOH,NAion2024,NA-ion,MLP,0.0011381496396005199,0.0014105656817365998,0.0019193059400932602,0.995970197868651,0.9989732924518606,5,0.35217775041725363,0.996647016185339,0.6808218756045532,8
SOH,NAion42,NA-ion,Attention,0.00071445836314042,0.00085925942410814,0.00099705891457188,0.9958257811625556,0.9989022804613008,5,0.35217775041725363,0.996647016185339,0.6808218756045532,8
SOH,NAion42,NA-ion,CNN,0.0032689315749643,0.00396901940331954,0.0037320585066338,0.9578408643430384,0.9985280319537427,5,0.35217775041725363,0.996647016185339,0.6808218756045532,8
SOH,NAion42,NA-ion,GRU,0.00083964750815168,0.00100856582857508,0.00108610043540154,0.9961834174180118,0.9991439726630885,5,0.35217775041725363,0.996647016185339,0.6808218756045532,8
SOH,NAion42,NA-ion,LSTM,0.02261256153026034,0.02727609690472636,0.027175679460700358,-0.36138171748931586,,5,0.35217775041725363,0.996647016185339,0.6808218756045532,8
SOH,NAion42,NA-ion,MLP,0.00093728040787114,0.00113461790050786,0.00119332076591384,0.9964300755864837,0.9994031128691322,5,0.35217775041725363,0.996647016185339,0.6808218756045532,8
SOH,RWTH,RWTH,Attention,0.002287810010321367,0.004416058868557933,0.0032844325728791333,0.9997722280082919,0.9999338501718859,9,0.8048668235156076,0.9982899618340508,0.9967637235821853,16
SOH,RWTH,RWTH,CNN,0.003855269583512489,0.008314142647666289,0.004789197970576033,0.9995447159330941,0.9999174187169917,9,0.8048668235156076,0.9982899618340508,0.9967637235821853,16
SOH,RWTH,RWTH,GRU,0.0029338745027859777,0.005256947447267778,0.005224910627697311,0.9993813643875225,0.9997759750525057,9,0.8048668235156076,0.9982899618340508,0.9967637235821853,16
SOH,RWTH,RWTH,LSTM,0.004740704336236444,0.009438511772231834,0.006991631206705389,0.9989582389063649,0.9996956210105389,9,0.8048668235156076,0.9982899618340508,0.9967637235821853,16
SOH,RWTH,RWTH,MLP,0.0033385411902709223,0.006101474224364611,0.0051399911324658334,0.9994449307867765,0.9998169923222311,9,0.8048668235156076,0.9982899618340508,0.9967637235821853,16
SOH,SDU,SDU,Attention,0.007963879163444511,0.00921259726219113,0.0123799159750546,0.9318842189450429,0.9919366010826834,17,0.5821527820515832,0.8503627993846817,0.7436472442596699,16
SOH,SDU,SDU,CNN,0.0065595738323054,0.007568562181591305,0.009873356572666924,0.9622241860678045,0.9947089292263068,17,0.5821527820515832,0.8503627993846817,0.7436472442596699,16
SOH,SDU,SDU,GRU,0.008028417090095705,0.009346492408389882,0.011470716427369389,0.974622177903975,0.9928280918272245,17,0.5821527820515832,0.8503627993846817,0.7436472442596699,16
SOH,SDU,SDU,LSTM,0.08154695494058543,0.09315384249052718,0.09537094276057077,-0.6064354522383676,,17,0.5821527820515832,0.8503627993846817,0.7436472442596699,16
SOH,SDU,SDU,MLP,0.008213138370176159,0.009576026548104405,0.012367252674463706,0.9420157182952302,0.9943506581454663,17,0.5821527820515832,0.8503627993846817,0.7436472442596699,16
SOH,SNL,SNL,Attention,0.01719895569065991,0.020856662963621382,0.02238896324012981,0.6177503606481551,0.907652407104057,10,0.25044492220981784,0.4390966667972094,0.43639830924478423,16
SOH,SNL,SNL,CNN,0.01707627348321225,0.02052314852094056,0.02239271378539967,0.6456081412127396,0.9120301915667197,10,0.25044492220981784,0.4390966667972094,0.43639830924478423,16
SOH,SNL,SNL,GRU,0.01695837636154017,0.02057654092397182,0.02172295864466573,0.6336396733403562,0.9142479247760631,10,0.25044492220981784,0.4390966667972094,0.43639830924478423,16
SOH,SNL,SNL,LSTM,0.017500984470355672,0.02108292726122601,0.02265225715185862,0.6993523909566155,0.922615527313545,10,0.25044492220981784,0.4390966667972094,0.43639830924478423,16
SOH,SNL,SNL,MLP,0.01796663955207128,0.021771457267350112,0.02273899582741685,0.6995380780751437,0.9228711861046923,10,0.25044492220981784,0.4390966667972094,0.43639830924478423,16
SOH,Stanford,Stanford,Attention,0.016601644089771814,1.139408284234825,0.025199761672586425,0.9783292482043047,0.9913068898097753,8,0.6030223502655379,0.9663326302629028,0.9197642505093827,16
SOH,Stanford,Stanford,CNN,0.0162109614567226,0.7025759868156001,0.022180192589777086,0.9855922175416215,0.9941986837758645,8,0.6030223502655379,0.9663326302629028,0.9197642505093827,16
SOH,Stanford,Stanford,GRU,0.018590327656508462,0.6884336551474004,0.027847772002219814,0.9704025766930939,0.9914560869339377,8,0.6030223502655379,0.9663326302629028,0.9197642505093827,16
SOH,Stanford,Stanford,LSTM,0.017053659651261988,0.8872407320227771,0.02653653754717245,0.9782510553305328,0.9923251047442896,8,0.6030223502655379,0.9663326302629028,0.9197642505093827,16
SOH,Stanford,Stanford,MLP,0.01813249906002814,0.8795820757113394,0.027061577510265975,0.9770879051601578,0.9919627232995888,8,0.6030223502655379,0.9663326302629028,0.9197642505093827,16
SOH,Stanford_2,Stanford_2,Attention,0.010633025291429059,0.18909966885616425,0.016503828129026912,0.9883991955812933,0.9961229380758445,36,0.5496840652526302,0.945418700515852,0.859967646148711,16
SOH,Stanford_2,Stanford_2,CNN,0.013330237289416734,0.5739696050721244,0.01858994220825661,0.9862397001382386,0.996069558112414,36,0.5496840652526302,0.945418700515852,0.859967646148711,16
SOH,Stanford_2,Stanford_2,GRU,0.012420420152928194,0.47685609523289124,0.01925742222194282,0.985050973527868,0.9954818695270232,36,0.5496840652526302,0.945418700515852,0.859967646148711,16
SOH,Stanford_2,Stanford_2,LSTM,0.012762168505134074,0.8263942019979779,0.019172088674928704,0.9841739899354841,0.9955280849790797,36,0.5496840652526302,0.945418700515852,0.859967646148711,16
SOH,Stanford_2,Stanford_2,MLP,0.014486183517217165,1.0152429754961048,0.020724106575026227,0.9817240080115922,0.9948266463935008,36,0.5496840652526302,0.945418700515852,0.859967646148711,16
SOH,Tongji,Tongji,Attention,0.014510314543393273,0.018052336874220542,0.019215936883071646,0.7435458223683974,0.8971087526618352,21,0.22644620842873556,0.4589297561043,0.4298096324705729,16
SOH,Tongji,Tongji,CNN,0.014590007675688238,0.017909886868354704,0.017965779588097294,0.7820935587972241,0.9850772614462516,21,0.22644620842873556,0.4589297561043,0.4298096324705729,16
SOH,Tongji,Tongji,GRU,0.018049228578338645,0.0221556609514938,0.02178382354880617,0.5949996394907557,0.9794005942655117,21,0.22644620842873556,0.4589297561043,0.4298096324705729,16
SOH,Tongji,Tongji,LSTM,0.05415877339468586,0.06524818363725404,0.06287155224657182,-0.48602111783967383,,21,0.22644620842873556,0.4589297561043,0.4298096324705729,16
SOH,Tongji,Tongji,MLP,0.017719694969520295,0.02202616594953961,0.0227813752227673,0.6043016302232536,0.7998161388907897,21,0.22644620842873556,0.4589297561043,0.4298096324705729,16
SOH,UL_PUR,UL_PUR,Attention,0.05731908101117955,0.06254468498140865,0.0594789121958768,-0.8439767286670999,0.9738476687974629,2,0.6258631749163975,0.8916610748111519,0.8717997683103565,16
SOH,UL_PUR,UL_PUR,CNN,0.0375509267076469,0.0415413033295184,0.042331645804149456,0.26342701530615664,0.9756000957883758,2,0.6258631749163975,0.8916610748111519,0.8717997683103565,16
SOH,UL_PUR,UL_PUR,GRU,0.059208458722461395,0.0642639620338792,0.06218232903555029,-1.0310667957203101,0.9527361383537689,2,0.6258631749163975,0.8916610748111519,0.8717997683103565,16
SOH,UL_PUR,UL_PUR,LSTM,0.0384154314268867,0.0418496524398332,0.0410663293847301,0.24773152416807276,0.9649156155605854,2,0.6258631749163975,0.8916610748111519,0.8717997683103565,16
SOH,UL_PUR,UL_PUR,MLP,0.020207572882723047,0.021836826762918198,0.02514794922537615,0.7547674680227269,0.9646176871331271,2,0.6258631749163975,0.8916610748111519,0.8717997683103565,16
SOH,XJTU,XJTU,Attention,0.001214659328995225,0.001310081466827825,0.0014638320348508,0.9989220338686386,0.9997036116811778,4,0.558355358855729,0.9383131406030448,0.855079930022967,16
SOH,XJTU,XJTU,CNN,0.00332109491332515,0.00363253745126985,0.0039779532899155,0.9914967332796178,0.9993235804808949,4,0.558355358855729,0.9383131406030448,0.855079930022967,16
SOH,XJTU,XJTU,GRU,0.0017203123937214251,0.0018796636925709998,0.002216685720694125,0.9972665905146681,0.9990361400430737,4,0.558355358855729,0.9383131406030448,0.855079930022967,16
SOH,XJTU,XJTU,LSTM,0.0014887160272964001,0.001607595318700675,0.0019027124829276499,0.9981369123484743,0.9993852588869891,4,0.558355358855729,0.9383131406030448,0.855079930022967,16
SOH,XJTU,XJTU,MLP,0.0019711791221788,0.0020972544222314,0.0024139050423597997,0.9969357958672056,0.9994731955954361,4,0.558355358855729,0.9383131406030448,0.855079930022967,16
SOH,ZN-coin,ZN-coin,Attention,0.036990550743778765,0.047640976063497396,0.04414574621437993,0.906108419690636,0.9856784296357622,20,0.5999550791803668,0.8277727374267557,0.8184261604916131,8
SOH,ZN-coin,ZN-coin,CNN,0.033068773531072425,0.043264851246056515,0.0402216837394432,0.9209471642559176,0.9845365607863062,20,0.5999550791803668,0.8277727374267557,0.8184261604916131,8
SOH,ZN-coin,ZN-coin,GRU,0.03453538819341796,0.04348571850337034,0.04262507248386985,0.8859735704839539,0.9793567880056246,20,0.5999550791803668,0.8277727374267557,0.8184261604916131,8
SOH,ZN-coin,ZN-coin,LSTM,0.0420354374030328,0.05322130455627446,0.052830906911918316,0.8125782963132553,0.9651912687689885,20,0.5999550791803668,0.8277727374267557,0.8184261604916131,8
SOH,ZN-coin,ZN-coin,MLP,0.0308613508144103,0.04048267949416491,0.03793802893664119,0.9158176406020335,0.9849553865924294,20,0.5999550791803668,0.8277727374267557,0.8184261604916131,8
SOH,ZN-coin2024,ZN-coin,Attention,0.05322586100527223,0.0666426261509914,0.059795464619964635,0.7901212826473357,0.9792352365069087,20,0.5999550791803668,0.8277727374267557,0.8184261604916131,8
SOH,ZN-coin2024,ZN-coin,CNN,0.0528490977304051,0.06518790506910835,0.06115624935006854,0.7872254704232031,0.9814030746224327,20,0.5999550791803668,0.8277727374267557,0.8184261604916131,8
SOH,ZN-coin2024,ZN-coin,GRU,0.055450871933761615,0.06804157322147443,0.0665589092176087,0.7455101499336432,0.944304254035129,20,0.5999550791803668,0.8277727374267557,0.8184261604916131,8
SOH,ZN-coin2024,ZN-coin,LSTM,0.05377669061697769,0.06600334715653015,0.06328564166019753,0.7670064242075433,0.9761876752738022,20,0.5999550791803668,0.8277727374267557,0.8184261604916131,8
SOH,ZN-coin2024,ZN-coin,MLP,0.04914685574847705,0.06016803079250645,0.05518327885956924,0.791686011855584,0.9852861057997206,20,0.5999550791803668,0.8277727374267557,0.8184261604916131,8
SOH,ZN-coin42,ZN-coin,Attention,0.03028440157360706,0.04023262036550824,0.03488612371197373,0.9421128315566328,0.9915241018433857,20,0.5999550791803668,0.8277727374267557,0.8184261604916131,8
SOH,ZN-coin42,ZN-coin,CNN,0.03278130784760024,0.04370541620364884,0.03636197116792039,0.9420184378746385,0.9927334864447224,20,0.5999550791803668,0.8277727374267557,0.8184261604916131,8
SOH,ZN-coin42,ZN-coin,GRU,0.030485087113216763,0.03970647873179929,0.03509658682684676,0.9351117822186973,0.9904675216512338,20,0.5999550791803668,0.8277727374267557,0.8184261604916131,8
SOH,ZN-coin42,ZN-coin,LSTM,0.028766690184785927,0.03814164962764001,0.03321767672706007,0.9463342128438486,0.9919082570754421,20,0.5999550791803668,0.8277727374267557,0.8184261604916131,8
SOH,ZN-coin42,ZN-coin,MLP,0.027500483160658163,0.036158903713442235,0.03151057314307394,0.9479497939243606,0.9937118499444697,20,0.5999550791803668,0.8277727374267557,0.8184261604916131,8
