target,task,dataset,model,feature,mean_abs_error_sensitivity,mean_signed_error_sensitivity,mean_abs_rel_error_sensitivity,mean_abs_pred_link,n_batteries,mean_rows,feature_truth_spearman,feature_truth_abs_spearman
SOH,CALCE,CALCE,LSTM,CC_charge_time,0.3477036721770866,-0.2600745836965029,0.34822769584386765,0.9117423533934372,2,1429.0,0.6539113999138254,0.6539113999138254
SOH,CALCE,CALCE,LSTM,CV_Q,0.11990628928534855,0.11990628928534855,0.1996486322614526,0.5985372405649461,2,1429.0,-0.5608906657049069,0.5608906657049069
SOH,CALCE,CALCE,LSTM,CV_charge_time,0.27660178053189155,-0.27660178053189155,0.3354297659734125,0.5496749483909958,2,1429.0,0.2158724915694168,0.2158724915694168
SOH,CALCE,CALCE,LSTM,current_entropy,0.3476135457361685,0.21616725124554065,0.31295224078490924,0.1417727177205027,2,1429.0,-0.261572890545076,0.261572890545076
SOH,CALCE,CALCE,LSTM,current_kurtosis,0.1056707360954101,-0.011337976769058497,0.1014675071528105,0.0657000264642275,2,1429.0,0.1050831941366168,0.1050831941366168
SOH,CALCE,CALCE,LSTM,current_mean,0.32114343308261684,0.2872467196698726,0.3234262229919342,0.21874189471522795,2,1429.0,-0.3506188656521881,0.3506188656521881
SOH,CALCE,CALCE,LSTM,current_skewness,0.08393824322496145,0.08393824322496145,0.0862686850891309,0.09337017334784414,2,1429.0,-0.0994969158396225,0.0994969158396225
SOH,CALCE,CALCE,LSTM,current_slope,0.4012563506742193,-0.4012563506742193,0.46019413652051844,0.5685116573868765,2,1429.0,0.2540701432929701,0.2540701432929701
SOH,CALCE,CALCE,LSTM,current_std,0.3344013862709727,0.3344013862709727,0.36912316122036487,0.21471742485629663,2,1429.0,-0.359618155595484,0.359618155595484
SOH,CALCE,CALCE,LSTM,voltage_entropy,0.08266784737776606,-0.08266784737776606,0.0163124212310296,0.6181319542070068,2,1429.0,-0.3894652353755118,0.3894652353755118
SOH,CALCE,CALCE,LSTM,voltage_kurtosis,0.10333851816625281,-0.043588750338541205,0.1468968030692,0.7600033068377008,2,1429.0,0.3840590487856248,0.3840590487856248
SOH,CALCE,CALCE,LSTM,voltage_mean,0.3566568037098553,0.3566568037098553,0.4459561186268405,0.8551318453442328,2,1429.0,-0.8975896637625764,0.8975896637625764
SOH,CALCE,CALCE,LSTM,voltage_skewness,0.30342738883362713,-0.30342738883362713,0.33250913567453383,0.5227957718073257,2,1429.0,0.6087087018823186,0.6087087018823186
SOH,CALCE,CALCE,LSTM,voltage_slope,0.26851054363706134,0.13115498600143788,0.28353875042933085,0.9575716006607196,2,1429.0,-0.7142719999347359,0.7142719999347359
SOH,CALCE,CALCE,LSTM,voltage_std,0.38615392196426773,-0.38615392196426773,0.44861146122680207,0.6013217466419978,2,1429.0,0.7189604291684024,0.7189604291684024
SOH,CALCE,CALCE,MLP,CC_Q,0.4790379439146997,-0.04712190764638852,0.5124836509665807,0.9318536615179017,2,1429.0,0.6729662657259965,0.6729662657259965
SOH,CALCE,CALCE,MLP,CC_charge_time,0.47605900973550896,-0.04772530068751493,0.5025944014798259,0.9050497735700027,2,1429.0,0.6539113999138254,0.6539113999138254
SOH,CALCE,CALCE,MLP,CV_Q,0.054852666662054704,-0.054852666662054704,0.0807705200166654,0.5493283026793525,2,1429.0,-0.5608906657049069,0.5608906657049069
SOH,CALCE,CALCE,MLP,CV_charge_time,0.18165849356242925,-0.18165849356242925,0.267028155563848,0.535766433481276,2,1429.0,0.2158724915694168,0.2158724915694168
SOH,CALCE,CALCE,MLP,current_entropy,0.1989391659045382,0.1989391659045382,0.23561617344952246,0.15767706821769414,2,1429.0,-0.261572890545076,0.261572890545076
SOH,CALCE,CALCE,MLP,current_kurtosis,0.0107965757556807,-0.0095395057053851,0.01633000856958565,0.07405111350969924,2,1429.0,0.1050831941366168,0.1050831941366168
SOH,CALCE,CALCE,MLP,current_mean,0.23951608357358087,0.16603864819158795,0.2386022552355431,0.23553525898900135,2,1429.0,-0.3506188656521881,0.3506188656521881
SOH,CALCE,CALCE,MLP,current_skewness,0.02103523422481215,0.02103523422481215,0.03325690686799785,0.0720762986207835,2,1429.0,-0.0994969158396225,0.0994969158396225
SOH,CALCE,CALCE,MLP,current_slope,0.25568049754138855,-0.25568049754138855,0.3488688591546462,0.5548943003802701,2,1429.0,0.2540701432929701,0.2540701432929701
SOH,CALCE,CALCE,MLP,current_std,0.2535728343550834,0.1553252896275829,0.23800176208179025,0.22765265600952417,2,1429.0,-0.359618155595484,0.359618155595484
SOH,CALCE,CALCE,MLP,voltage_entropy,0.1590210495597788,-0.1590210495597788,0.1402790722271376,0.6369215039171428,2,1429.0,-0.3894652353755118,0.3894652353755118
SOH,CALCE,CALCE,MLP,voltage_kurtosis,0.21691578321218824,0.030851187744376146,0.2676889053432272,0.7724910699413772,2,1429.0,0.3840590487856248,0.3840590487856248
SOH,CALCE,CALCE,MLP,voltage_mean,0.3233919126867326,0.09976581253016245,0.38312609004894776,0.8157642242016723,2,1429.0,-0.8975896637625764,0.8975896637625764
SOH,CALCE,CALCE,MLP,voltage_skewness,0.25082966047813166,-0.25082966047813166,0.32501143485728123,0.5643284000703582,2,1429.0,0.6087087018823186,0.6087087018823186
SOH,CALCE,CALCE,MLP,voltage_slope,0.42320786907550023,-0.020507021811145193,0.4763536003146286,0.9664371861597767,2,1429.0,-0.7142719999347359,0.7142719999347359
SOH,CALCE,CALCE,MLP,voltage_std,0.3014266164344813,-0.15066501884543448,0.37386852856962305,0.5722769316951153,2,1429.0,0.7189604291684024,0.7189604291684024
SOH,HNEI,HNEI,Attention,CC_Q,0.1824393819547817,0.004739888846422999,0.3625119023693354,,2,1078.0,0.9876742727254684,0.9876742727254684
SOH,HNEI,HNEI,Attention,CC_charge_time,0.18349720951749715,0.0036668322553248534,0.36333931449048373,,2,1078.0,0.9878710721606272,0.9878710721606272
SOH,HNEI,HNEI,Attention,CV_Q,0.24680559937802904,-0.24680559937802904,0.14079265098664728,,2,1078.0,-0.8005737464233116,0.8005737464233116
SOH,HNEI,HNEI,Attention,CV_charge_time,0.17276041485427446,-0.01680642900032045,0.35636448314459257,,2,1078.0,-0.9546852858344764,0.9546852858344764
SOH,HNEI,HNEI,Attention,current_entropy,0.1836785539596156,-0.0077153975694145005,0.37207476716673454,,2,1078.0,0.951611729674934,0.951611729674934
SOH,HNEI,HNEI,Attention,current_kurtosis,0.1817231426392334,-0.0015777846501888043,0.369499548067008,,2,1078.0,-0.9681182124302368,0.9681182124302368
SOH,HNEI,HNEI,Attention,current_mean,0.183625458195332,-0.005837483837140403,0.37240699610209704,,2,1078.0,0.9629529415268838,0.9629529415268838
SOH,HNEI,HNEI,Attention,current_skewness,0.18249323923600055,-0.002760178517820455,0.36844654197436105,,2,1078.0,-0.965906112789767,0.965906112789767
SOH,HNEI,HNEI,Attention,current_slope,0.17995459912190315,-0.00795456121539484,0.36201366029029936,,2,1078.0,-0.9679328956453488,0.9679328956453488
SOH,HNEI,HNEI,Attention,current_std,0.17471397904832714,-0.026373732016428147,0.3858442364218084,,2,1078.0,0.9548586519551738,0.9548586519551738
SOH,HNEI,HNEI,Attention,voltage_entropy,0.6655218927302515,-0.6655218927302515,0.8276156544032613,,2,1078.0,0.6005840963554734,0.6005840963554734
SOH,HNEI,HNEI,Attention,voltage_kurtosis,0.6830776592809242,0.6830776592809242,0.4364195000140839,,2,1078.0,0.5308264607813891,0.5308264607813891
SOH,HNEI,HNEI,Attention,voltage_mean,0.16788120701496123,-0.01706369097979775,0.35420417684476446,,2,1078.0,-0.9729443448131012,0.9729443448131012
SOH,HNEI,HNEI,Attention,voltage_skewness,0.18697992316152623,0.009248482522981952,0.3568996635201955,,2,1078.0,0.9794639993533358,0.9794639993533358
SOH,HNEI,HNEI,Attention,voltage_slope,0.1798360676809601,-0.0030030402752583008,0.3668565918601165,,2,1078.0,-0.9878493115059216,0.9878493115059216
SOH,HNEI,HNEI,Attention,voltage_std,0.16157218864403344,0.07552322605497366,0.29080321586388985,,2,1078.0,0.8824297519582045,0.8824297519582045
SOH,HNEI,HNEI,CNN,CC_Q,0.24307166780971595,0.24307166780971595,0.061131312967301746,0.9901547795785781,2,1078.0,0.9876742727254684,0.9876742727254684
SOH,HNEI,HNEI,CNN,CC_charge_time,0.24490830544550224,0.24490830544550224,0.059045588897984,0.9899070447572336,2,1078.0,0.9878710721606272,0.9878710721606272
SOH,HNEI,HNEI,CNN,CV_Q,0.2810301315934635,-0.2810301315934635,0.11406644861833226,0.8553205981168623,2,1078.0,-0.8005737464233116,0.8005737464233116
SOH,HNEI,HNEI,CNN,CV_charge_time,0.24783806263972996,-0.24783806263972996,0.05681499134182125,0.9844336605567968,2,1078.0,-0.9546852858344764,0.9546852858344764
SOH,HNEI,HNEI,CNN,current_entropy,0.23691515408647304,0.23691515408647304,0.06523866535590635,0.9860355439528536,2,1078.0,0.951611729674934,0.951611729674934
SOH,HNEI,HNEI,CNN,current_kurtosis,0.24971341032225092,-0.24971341032225092,0.0577611507626665,0.9889753959432661,2,1078.0,-0.9681182124302368,0.9681182124302368
SOH,HNEI,HNEI,CNN,current_mean,0.24324143285824323,0.24324143285824323,0.0627903040239399,0.9885526376311589,2,1078.0,0.9629529415268838,0.9629529415268838
SOH,HNEI,HNEI,CNN,current_skewness,0.24855972743858817,-0.24855972743858817,0.0588339179571597,0.9890608167525461,2,1078.0,-0.965906112789767,0.965906112789767
SOH,HNEI,HNEI,CNN,current_slope,0.24477491842108576,-0.24477491842108576,0.0587325726536672,0.9912929842294198,2,1078.0,-0.9679328956453488,0.9679328956453488
SOH,HNEI,HNEI,CNN,current_std,0.23584109683251356,0.23584109683251356,0.06923990351277509,0.9729251588237358,2,1078.0,0.9548586519551738,0.9548586519551738
SOH,HNEI,HNEI,CNN,voltage_entropy,0.06918723509105926,-0.06918723509105926,0.27912215901496923,0.5347973459640822,2,1078.0,0.6005840963554734,0.6005840963554734
SOH,HNEI,HNEI,CNN,voltage_kurtosis,0.23371081274289995,0.23371081274289995,0.11911898937300609,0.4845021288838486,2,1078.0,0.5308264607813891,0.5308264607813891
SOH,HNEI,HNEI,CNN,voltage_mean,0.22821229823010986,-0.22821229823010986,0.0760342362202605,0.9778880043616021,2,1078.0,-0.9729443448131012,0.9729443448131012
SOH,HNEI,HNEI,CNN,voltage_skewness,0.249902369134321,0.249902369134321,0.05304225366941655,0.9870821593656651,2,1078.0,0.9794639993533358,0.9794639993533358
SOH,HNEI,HNEI,CNN,voltage_slope,0.2595124106542847,-0.2595124106542847,0.0469629694808948,0.9884040657051906,2,1078.0,-0.9878493115059216,0.9878493115059216
SOH,HNEI,HNEI,CNN,voltage_std,0.1815522578017147,0.1815522578017147,0.098557314126646,0.909722860905643,2,1078.0,0.8824297519582045,0.8824297519582045
SOH,HNEI,HNEI,GRU,CC_Q,0.11514641868473001,0.0669981038125652,0.26151716705526734,0.9879621733718353,2,1078.0,0.9876742727254684,0.9876742727254684
SOH,HNEI,HNEI,GRU,CC_charge_time,0.11348630674622795,0.06874819639995194,0.2594842231659902,0.9862311002022924,2,1078.0,0.9878710721606272,0.9878710721606272
SOH,HNEI,HNEI,GRU,CV_Q,0.17759010481323412,-0.17759010481323412,0.10081942878635305,0.8516198056063415,2,1078.0,-0.8005737464233116,0.8005737464233116
SOH,HNEI,HNEI,GRU,CV_charge_time,0.10804934120095859,-0.0600804876880431,0.26804232348977497,0.9850154084934695,2,1078.0,-0.9546852858344764,0.9546852858344764
SOH,HNEI,HNEI,GRU,current_entropy,0.12678777151636195,0.07424893780199215,0.25331586198751876,0.9863427130247163,2,1078.0,0.951611729674934,0.951611729674934
SOH,HNEI,HNEI,GRU,current_kurtosis,0.1192434249543488,-0.0704950851576333,0.2606971529092971,0.9888302424599942,2,1078.0,-0.9681182124302368,0.9681182124302368
SOH,HNEI,HNEI,GRU,current_mean,0.12516528875217625,0.06277116955395445,0.2634614443238021,0.9880950565343078,2,1078.0,0.9629529415268838,0.9629529415268838
SOH,HNEI,HNEI,GRU,current_skewness,0.11691802814447474,-0.06748901423812775,0.2638659295789739,0.988628471422476,2,1078.0,-0.965906112789767,0.965906112789767
SOH,HNEI,HNEI,GRU,current_slope,0.11828109423398955,-0.058506976466367745,0.2678480935316434,0.9921647185730746,2,1078.0,-0.9679328956453488,0.9679328956453488
SOH,HNEI,HNEI,GRU,current_std,0.1351131967453841,0.0675068438185823,0.2529074062173236,0.9731460351052648,2,1078.0,0.9548586519551738,0.9548586519551738
SOH,HNEI,HNEI,GRU,voltage_entropy,0.13382512517039818,-0.13382512517039818,0.34038746295348205,0.5333044097225874,2,1078.0,0.6005840963554734,0.6005840963554734
SOH,HNEI,HNEI,GRU,voltage_kurtosis,0.32237272568735914,0.32237272568735914,0.17693129069998909,0.4831392066331319,2,1078.0,0.5308264607813891,0.5308264607813891
SOH,HNEI,HNEI,GRU,voltage_mean,0.1066148955677693,-0.069039285327419,0.2583532715471231,0.9758688015650431,2,1078.0,-0.9729443448131012,0.9729443448131012
SOH,HNEI,HNEI,GRU,voltage_skewness,0.1079595863813312,0.0738024745465103,0.2554177532481651,0.9829237116319082,2,1078.0,0.9794639993533358,0.9794639993533358
SOH,HNEI,HNEI,GRU,voltage_slope,0.12017350639334624,-0.08438527487990664,0.24716383081471874,0.9855538864833476,2,1078.0,-0.9878493115059216,0.9878493115059216
SOH,HNEI,HNEI,GRU,voltage_std,0.0784179231854123,0.0784179231854123,0.22662941989423974,0.9058621989052518,2,1078.0,0.8824297519582045,0.8824297519582045
SOH,HNEI,HNEI,LSTM,CC_Q,0.26412413589453543,0.26412413589453543,0.09079987462665165,0.9901225650041762,2,1078.0,0.9876742727254684,0.9876742727254684
SOH,HNEI,HNEI,LSTM,CC_charge_time,0.2652530832385287,0.2652530832385287,0.0919639301283149,0.9878932576141792,2,1078.0,0.9878710721606272,0.9878710721606272
SOH,HNEI,HNEI,LSTM,CV_Q,0.16407761748278338,-0.16407761748278338,0.058303475040254155,0.8505024859400752,2,1078.0,-0.8005737464233116,0.8005737464233116
SOH,HNEI,HNEI,LSTM,CV_charge_time,0.24750448984149928,-0.24750448984149928,0.069271239086014,0.9845484992330904,2,1078.0,-0.9546852858344764,0.9546852858344764
SOH,HNEI,HNEI,LSTM,current_entropy,0.27239650564373213,0.27239650564373213,0.0854320274189107,0.9856242064856778,2,1078.0,0.951611729674934,0.951611729674934
SOH,HNEI,HNEI,LSTM,current_kurtosis,0.27405706576949385,-0.27405706576949385,0.08602908008342525,0.9886664698600064,2,1078.0,-0.9681182124302368,0.9681182124302368
SOH,HNEI,HNEI,LSTM,current_mean,0.2723985649672688,0.2723985649672688,0.08085562630484461,0.9865287753559,2,1078.0,0.9629529415268838,0.9629529415268838
SOH,HNEI,HNEI,LSTM,current_skewness,0.2713860713617704,-0.2713860713617704,0.08489662686507045,0.9888655883758106,2,1078.0,-0.965906112789767,0.965906112789767
SOH,HNEI,HNEI,LSTM,current_slope,0.25384005291905765,-0.25384005291905765,0.07310136354645105,0.991465166803286,2,1078.0,-0.9679328956453488,0.9679328956453488
SOH,HNEI,HNEI,LSTM,current_std,0.2761314464770658,0.2761314464770658,0.0761332731320612,0.9694977989980768,2,1078.0,0.9548586519551738,0.9548586519551738
SOH,HNEI,HNEI,LSTM,voltage_entropy,0.22334119460513074,0.21989742670703927,0.22813640756836356,0.5343223564874656,2,1078.0,0.6005840963554734,0.6005840963554734
SOH,HNEI,HNEI,LSTM,voltage_kurtosis,0.11165183770482029,0.0802885266252735,0.1277796294267096,0.48098763684141305,2,1078.0,0.5308264607813891,0.5308264607813891
SOH,HNEI,HNEI,LSTM,voltage_mean,0.24833509856791164,-0.24833509856791164,0.0810813657247044,0.9780680548823231,2,1078.0,-0.9729443448131012,0.9729443448131012
SOH,HNEI,HNEI,LSTM,voltage_skewness,0.2627975189525277,0.2627975189525277,0.09992234582269985,0.9803888279196553,2,1078.0,0.9794639993533358,0.9794639993533358
SOH,HNEI,HNEI,LSTM,voltage_slope,0.2829871519458991,-0.2829871519458991,0.08684636930402155,0.9866516424225718,2,1078.0,-0.9878493115059216,0.9878493115059216
SOH,HNEI,HNEI,LSTM,voltage_std,0.21113811031435153,0.21113811031435153,0.11002569409642499,0.9108598246364238,2,1078.0,0.8824297519582045,0.8824297519582045
SOH,HNEI,HNEI,MLP,CC_Q,0.33685373068796554,-0.33685373068796554,0.536358484840495,0.9925341642178669,2,1078.0,0.9876742727254684,0.9876742727254684
SOH,HNEI,HNEI,MLP,CC_charge_time,0.3353001954011633,-0.3353001954011633,0.534564639600013,0.9931594230770507,2,1078.0,0.9878710721606272,0.9878710721606272
SOH,HNEI,HNEI,MLP,CV_Q,0.29341889515108105,0.29341889515108105,0.4371229979376304,0.8509637326102137,2,1078.0,-0.8005737464233116,0.8005737464233116
SOH,HNEI,HNEI,MLP,CV_charge_time,0.35376579602702957,0.35376579602702957,0.551768492186376,0.9808405088008543,2,1078.0,-0.9546852858344764,0.9546852858344764
