target,task,model,experiment,battery_name,mae,mape,mse,rmse,max_ae,bias,r2,pearson_r,endpoint_ae,endpoint_ape
RUL,ZN-coin,MLP,experiment1,ZN-coin_406-2_20231209231604_08_6,24.83216385707221,5007.382855852715,823.6059912878882,28.69853639626746,62.257965087890625,17.72735353747902,0.93535274765024,0.9965987256775216,59.740692138671875,1957583.0
RUL,ZN-coin,MLP,experiment1,ZN-coin_406-3_20231209231637_08_7,40.59637622882033,6868.994325879227,2070.575205918929,45.503573551084195,85.68838500976562,35.437384485893546,0.8374744729128518,0.9943514803804262,81.94992065429688,2685335.0
RUL,ZN-coin,MLP,experiment1,ZN-coin_410-2_20231209232626_09_2,47.30824096367487,7945.296671321632,2875.827909460453,53.62674621362416,95.64474487304688,46.124273197730176,0.7742678240032534,0.997706740743202,94.7904052734375,3106092.0
RUL,ZN-coin,MLP,experiment1,ZN-coin_412-1_20231209232958_09_7,80.2220546790706,12671.79659608222,8165.800815546597,90.3648206745667,155.66690063476562,67.74429114456372,0.3590423193315598,0.9603400347902606,151.17852783203125,4953818.0
RUL,ZN-coin,MLP,experiment1,ZN-coin_412-2_20231209233028_09_8,53.90442554054358,8127.277141570167,3527.399249422883,59.39191232333644,96.96151733398438,51.05669264537294,0.7231240765269208,0.9898581241882142,96.96151733398438,3177235.0
RUL,ZN-coin,MLP,experiment1,ZN-coin_413-1_20231209233202_06_2,63.87835299206512,10059.784045235829,5369.794754169843,73.27888341241182,121.01852416992188,61.69096210606568,0.5785090441165905,0.9960572951192096,120.01641845703124,3932698.0
RUL,ZN-coin,MLP,experiment1,ZN-coin_415-1_20231209233508_06_8,54.709941854257416,9237.122531849296,3742.3924001723135,61.175096241626896,112.888671875,50.74146924421306,0.7062486329082619,0.9892337746128548,110.20242309570312,3611113.0
RUL,ZN-coin,MLP,experiment1,ZN-coin_422-1_20231205230039_01_7,20.86615790247612,4521.532404607889,600.7738681474225,24.510688855016344,61.8626708984375,10.676628912806208,0.9528434952269648,0.98989746375588,53.944580078125,1767656.0
RUL,ZN-coin,MLP,experiment1,ZN-coin_428-2_20231212185058_01_4,293.31783854961395,21231.31445066136,87499.62896520211,295.80336199103976,346.453857421875,293.31783854961395,-63.09055618963794,0.5538004556548699,82.89315795898438,2716243.0
RUL,ZN-coin,MLP,experiment1,ZN-coin_430-2_20231212185305_02_7,76.76933331501758,13326.62364853441,11304.198067752464,106.32120234342942,265.2867431640625,76.72875039961637,0.1127003047234767,0.7689067831310032,158.98712158203125,5209690.0
RUL,ZN-coin,MLP,experiment1,ZN-coin_435-1_20231227204625_03_2,79.23477443299385,2034.6044710372391,9088.989447974138,95.33619170060308,289.0826416015625,76.30564639119343,0.8893888801773808,0.983266005936308,61.6263427734375,2019372.0
RUL,ZN-coin,MLP,experiment1,ZN-coin_436-2_20231227204653_03_6,191.1895571508064,1506.808265462637,72581.88694598422,269.4102576851598,1156.6878967285156,-185.9577302432708,0.6524255498659622,0.9090380792809938,72.77117919921875,2384566.0
RUL,ZN-coin,MLP,experiment1,ZN-coin_438-3_20231227204754_04_5,183.36335138034136,1152.713841236745,46557.369632091584,215.7715681735932,371.73681640625,-92.64569737290996,0.801105942279994,0.960231313971827,58.93292236328125,1931114.0
RUL,ZN-coin,MLP,experiment1,ZN-coin_439-1_20231227204804_04_6,733.2423503905769,13524.17477711602,655035.9884196116,809.3429362264253,1052.08740234375,731.9674034719392,-29.459352501590573,0.9059825675059516,209.60687255859375,6868398.0
RUL,ZN-coin,MLP,experiment1,ZN-coin_446-1_20240104212538_07_2,441.3218146980583,37277.25573118328,231321.63156495817,480.9590747298133,811.305908203125,441.3218146980583,-116.05079677766594,0.90889398585613,175.15325927734375,5739422.0
RUL,ZN-coin2024,Attention,experiment1,ZN-coin_407-3_20231209231841_02_2,23.547075003309324,0.6962222169078802,789.2489726152908,28.093575290718885,60.07757568359375,12.752371122160229,0.9380495311368604,0.9759031820247352,54.150421142578125,
RUL,ZN-coin2024,Attention,experiment1,ZN-coin_408-2_20231209231947_02_4,154.528480900523,0.9376832133665938,32118.76362750258,179.21708519977267,306.4949645996094,-151.7005188690732,-1.521096048354345,0.5923030743979332,29.337249755859375,
RUL,ZN-coin2024,Attention,experiment1,ZN-coin_410-2_20231209232626_09_2,51.35806297829084,1.362796061424624,3546.141819697981,59.54949050745927,94.99899291992188,40.08352255272438,0.7216529181437917,0.9670085559171075,92.44406127929688,
RUL,ZN-coin2024,Attention,experiment1,ZN-coin_411-1_20231209232756_09_4,31.90253017259681,0.9002047077759364,1527.767738855304,39.08666957998985,84.26580810546875,27.252887267285907,0.8800810251010635,0.9733803126387742,63.18359375,
RUL,ZN-coin2024,Attention,experiment1,ZN-coin_414-2_20231209233354_06_6,17.18097630181276,0.3296216446956352,506.8463481857788,22.51324828152923,68.232666015625,-2.319340269278992,0.9602161421792762,0.980129779580534,13.77587890625,
RUL,ZN-coin2024,Attention,experiment1,ZN-coin_417-3_20231209234058_10_8,31.795110365923712,0.9254293940056711,1524.4617817712356,39.044356593126686,74.89492797851562,31.322296688928628,0.8803405193779084,0.9885596999035792,70.4205322265625,
RUL,ZN-coin2024,Attention,experiment1,ZN-coin_422-3_20231205230049_02_1,52.23629429029382,0.5823250779808602,3273.4172360044363,57.213785366854,93.78335571289062,-49.05676429533897,0.7430598713569638,0.9783746599996126,20.447021484375,
RUL,ZN-coin2024,Attention,experiment1,ZN-coin_423-1_20231205230055_02_2,64.21376014182634,0.3451788526213196,8593.644505918544,92.70191209418792,211.85723876953125,-21.095018430743984,0.3254596143208429,0.7214156391752309,7.32623291015625,
RUL,ZN-coin2024,Attention,experiment1,ZN-coin_430-2_20231212185305_02_7,65.52962136817405,1.1305668252361702,6803.28726398311,82.4820420696718,193.7015380859375,61.492439406607154,0.4659900102019926,0.8753073570305513,8.73248291015625,
RUL,ZN-coin2024,Attention,experiment1,ZN-coin_433-1_20231227204534_01_4,46.83389916377618,0.2269917414256685,3720.979255445483,60.99982996243091,349.6209716796875,29.516648061889768,0.9564868997733496,0.9832912494056332,313.0645446777344,
RUL,ZN-coin2024,Attention,experiment1,ZN-coin_434-2_20231227204612_01_8,72.65508192352706,0.4243423072960703,7263.799695556692,85.22792790838395,209.510986328125,-58.74136699463361,0.9190995753035794,0.9787503737055944,50.451904296875,
RUL,ZN-coin2024,Attention,experiment1,ZN-coin_434-3_20231227204618_03_1,53.9128276015773,0.4001870408526708,4100.604284580891,64.03596087028671,326.695068359375,40.32136216597124,0.9497935908732408,0.9851265327871264,59.55572509765625,
RUL,ZN-coin2024,Attention,experiment1,ZN-coin_436-3_20231227204657_03_7,423.98163288893306,0.6332995770543897,221744.6348848204,470.8976904645216,900.6036987304688,-423.9555729921103,0.0166622115212921,0.9335617554816108,80.17819213867188,
RUL,ZN-coin2024,Attention,experiment1,ZN-coin_439-1_20231227204804_04_6,776.0706524886484,3.4465173139635077,723079.8565689822,850.3410236893092,1092.507080078125,773.100407848208,-32.62341084315317,0.8820808334385469,27.81756591796875,
RUL,ZN-coin2024,Attention,experiment1,ZN-coin_443-2_20240104212500_09_5,91.66134163134852,0.7619868153782722,10579.714046791396,102.85773693209175,268.3795166015625,-50.84772814919569,0.5937129786111588,0.9048567683876788,25.33148193359375,
RUL,ZN-coin2024,Attention,experiment1,ZN-coin_445-1_20240104212517_09_7,111.4440393862517,2.270438565248968,14659.388358294018,121.0759611082812,274.912841796875,102.12665790060292,0.1686507959127423,0.8799369730723893,178.80392456054688,
RUL,ZN-coin2024,Attention,experiment1,ZN-coin_445-2_20240104212521_09_8,168.39627760209834,2.71297219067346,37407.035852258785,193.40898596564423,395.23394775390625,161.6066930412963,-1.5326361448613488,0.5823151541049595,339.8855285644531,
RUL,ZN-coin2024,Attention,experiment1,ZN-coin_445-3_20240104212530_07_1,191.11839557516163,4.663694729240168,42774.57805518058,206.8201587253539,337.5096435546875,190.0327823842207,-4.044171963060812,0.5453029683928855,166.26388549804688,
RUL,ZN-coin2024,Attention,experiment1,ZN-coin_450-1_20240116203402_01_2_Batch-3,223.94773649508767,0.7882127280128777,64170.723270111135,253.31940958029872,456.147705078125,-148.90425840132784,-0.2214561033705249,0.8048887806386084,24.339630126953125,
RUL,ZN-coin2024,Attention,experiment1,ZN-coin_450-2_20240116203410_01_4_Batch-3,235.4778749864708,0.7701807329980562,69115.26009992351,262.89781303754415,431.3486328125,-232.3618131776901,-0.3155727718657937,0.8581605092912847,40.119415283203125,
RUL,ZN-coin2024,CNN,experiment1,ZN-coin_407-3_20231209231841_02_2,23.903839618653592,1.1383543234003426,1261.0198532762265,35.51084134847028,95.15753173828124,14.691561842818396,0.9010188497334052,0.9780559260413692,94.93392944335938,
RUL,ZN-coin2024,CNN,experiment1,ZN-coin_408-2_20231209231947_02_4,119.77414568732766,0.9925992368812272,23114.60345495263,152.0348757849745,304.5929870605469,-110.06789306484524,-0.8143330828481805,0.4362306737978781,57.22198486328125,
RUL,ZN-coin2024,CNN,experiment1,ZN-coin_410-2_20231209232626_09_2,58.9183591564598,1.6993551250019974,4906.649142108258,70.04747777121071,124.302978515625,45.384010022253634,0.614862704358953,0.9598055501117556,116.68218994140624,
RUL,ZN-coin2024,CNN,experiment1,ZN-coin_411-1_20231209232756_09_4,32.719262906047696,1.0081213570593932,1747.4259697870057,41.80222445979407,88.53048706054688,13.909641314650436,0.8628394057033532,0.942300701331876,70.89431762695312,
RUL,ZN-coin2024,CNN,experiment1,ZN-coin_414-2_20231209233354_06_6,13.546129309612772,0.3312534427545273,287.7468720200433,16.963103254417906,41.48779296875,-0.9047455068134592,0.9774139032750664,0.990045873559238,33.405364990234375,
RUL,ZN-coin2024,CNN,experiment1,ZN-coin_417-3_20231209234058_10_8,37.47079097035596,1.005797331573676,1893.1999618465045,43.51091773160507,78.91336059570312,29.627663653829824,0.85139717711709,0.9867800709125064,69.37161254882812,
RUL,ZN-coin2024,CNN,experiment1,ZN-coin_422-3_20231205230049_02_1,22.949248721227622,0.7120445914605036,739.43906808751,27.192628929316673,59.134979248046875,-1.7422923992966752,0.9419592567704576,0.975977959380692,58.0567626953125,
RUL,ZN-coin2024,CNN,experiment1,ZN-coin_423-1_20231205230055_02_2,70.30969156328675,1.796350165586883,6783.497137723036,82.36198842744774,148.69049072265625,21.710943548880575,0.4675433953101288,0.71249052352041,124.11660766601562,
RUL,ZN-coin2024,CNN,experiment1,ZN-coin_430-2_20231212185305_02_7,65.99450472858555,1.8754410479918049,6591.4942568816,81.18801793911217,199.3780212402344,65.99450472858555,0.4826142650912901,0.9302260992115398,106.49346923828124,
RUL,ZN-coin2024,CNN,experiment1,ZN-coin_433-1_20231227204534_01_4,35.037565225674626,0.3429764470180765,4212.051824552028,64.90032222225116,1562.0479736328125,24.136037527161548,0.950744301266029,0.9789602246406872,1562.0479736328125,
RUL,ZN-coin2024,CNN,experiment1,ZN-coin_434-2_20231227204612_01_8,59.97838939453595,0.3810752199523254,5643.850773943153,75.12556671295833,869.97998046875,-49.219005915470895,0.937141724211569,0.9841255627493178,869.97998046875,
RUL,ZN-coin2024,CNN,experiment1,ZN-coin_434-3_20231227204618_03_1,33.98632043395379,0.2516581185679929,2074.631778456933,45.54812595987823,535.5581665039062,20.802289511940696,0.974598911616942,0.9911579905458124,35.372161865234375,
RUL,ZN-coin2024,CNN,experiment1,ZN-coin_436-3_20231227204657_03_7,330.43658970424104,0.4676168258810109,154184.48248268716,392.6633195024551,784.9501953125,-329.42322756874523,0.3162611212622462,0.9098985932486456,206.27301025390625,
RUL,ZN-coin2024,CNN,experiment1,ZN-coin_439-1_20231227204804_04_6,727.6102297024464,3.5040948555374625,627557.1263351501,792.1850328901387,1079.1260986328125,727.6102297024464,-28.181577794792737,0.8869528780885064,78.69619750976562,
RUL,ZN-coin2024,CNN,experiment1,ZN-coin_443-2_20240104212500_09_5,80.78945655345063,0.5968742372005759,10648.12506336252,103.1897527052106,391.6961669921875,-22.234552100220817,0.5910858274395925,0.8300206598025877,50.7646484375,
RUL,ZN-coin2024,CNN,experiment1,ZN-coin_445-1_20240104212517_09_7,138.93175410395082,2.1861947507144155,25361.017559171345,159.25142875080067,433.9288330078125,138.93175410395082,-0.4382497582671105,0.8512035199102627,140.12847900390625,
RUL,ZN-coin2024,CNN,experiment1,ZN-coin_445-2_20240104212521_09_8,241.33687234547813,4.473759495711619,65922.23182396086,256.75325085373476,572.902587890625,241.33687234547813,-3.463251986249288,0.7617214304586213,104.3038330078125,
RUL,ZN-coin2024,CNN,experiment1,ZN-coin_445-3_20240104212530_07_1,159.79166696961022,4.8143757198860495,33284.21679601836,182.43962507092135,484.76416015625,159.79166696961022,-2.92502558314727,0.6086086983483495,114.26266479492188,
RUL,ZN-coin2024,CNN,experiment1,ZN-coin_450-1_20240116203402_01_2_Batch-3,156.9505247985686,0.6257844772429552,36806.846075151465,191.85110391955388,399.7796630859375,-81.74646782094345,0.299400965217836,0.8581837834250239,49.04052734375,
RUL,ZN-coin2024,CNN,experiment1,ZN-coin_450-2_20240116203410_01_4_Batch-3,207.2456330460325,0.7902771559018213,54560.529051414946,233.58195360818212,321.3855285644531,-192.2849017126434,-0.0385310904547049,0.8207811463487266,57.3985595703125,
RUL,ZN-coin2024,GRU,experiment1,ZN-coin_407-3_20231209231841_02_2,33.19658717474974,0.6312919941626935,1505.9682856241873,38.80680720729531,101.9326171875,-22.46006532947121,0.881792128181949,0.9903587795885,52.0152587890625,
RUL,ZN-coin2024,GRU,experiment1,ZN-coin_408-2_20231209231947_02_4,158.63335272357287,1.5123170568177573,29018.673301004794,170.3486815358569,294.4878234863281,-158.63335272357287,-1.2777608576752506,0.9206931534177112,55.796173095703125,
RUL,ZN-coin2024,GRU,experiment1,ZN-coin_410-2_20231209232626_09_2,22.80729854808134,0.8214596380833307,839.9208044682342,28.98138720745151,71.53884887695312,1.60469125420846,0.9340721502971464,0.9830836040649906,64.55044555664062,
RUL,ZN-coin2024,GRU,experiment1,ZN-coin_411-1_20231209232756_09_4,41.42336481977302,0.5264110456805412,2634.4880089338244,51.327263797457825,96.8689422607422,-34.887738708339995,0.7932113020977947,0.942811821387182,35.41326904296875,
RUL,ZN-coin2024,GRU,experiment1,ZN-coin_414-2_20231209233354_06_6,70.47538027556047,0.5050497802515448,5693.617664820385,75.45606446681661,104.32296752929688,-70.47538027556047,0.5530912347034422,0.9747981308591268,1.9180908203125,
RUL,ZN-coin2024,GRU,experiment1,ZN-coin_417-3_20231209234058_10_8,14.26183453728171,0.4348035045209169,394.78026700761023,19.869078161998615,58.496063232421875,-5.0657326388542,0.9690125378839638,0.990817938365544,39.61627197265625,
RUL,ZN-coin2024,GRU,experiment1,ZN-coin_422-3_20231205230049_02_1,46.62408751660905,0.4851921705485207,2343.896325859377,48.41380305098306,75.97586059570312,-46.62408751660905,0.8160206963939161,0.9954745943845452,12.11346435546875,
RUL,ZN-coin2024,GRU,experiment1,ZN-coin_423-1_20231205230055_02_2,90.61885593736262,0.7268645903647293,12862.717343196548,113.41392041189894,209.20660400390625,-79.98514632983586,-0.0096324454177998,0.7384968759955142,32.265380859375,
RUL,ZN-coin2024,GRU,experiment1,ZN-coin_430-2_20231212185305_02_7,150.22364760298862,4.6591551698147775,46840.07155858695,216.42567213384584,488.1513671875,150.10676777637218,-2.676614725290108,-0.1952617792198094,230.5801696777344,
RUL,ZN-coin2024,GRU,experiment1,ZN-coin_433-1_20231227204534_01_4,63.11968123500933,0.746767410380944,5652.613810290574,75.18386668887531,316.69525146484375,60.581515885529136,0.9338983814785404,0.9888877332998912,50.191802978515625,
RUL,ZN-coin2024,GRU,experiment1,ZN-coin_434-2_20231227204612_01_8,70.82953304224621,0.3568927690098157,9639.817405266149,98.18257180002034,327.7680358886719,-61.8565546230544,0.8926367252997042,0.96816112866947,55.594512939453125,
RUL,ZN-coin2024,GRU,experiment1,ZN-coin_434-3_20231227204618_03_1,62.357654286394215,0.3073731929345615,5882.214918108657,76.69559907914311,486.4176330566406,56.279434281166154,0.9279801540810528,0.984340488654148,45.542327880859375,
RUL,ZN-coin2024,GRU,experiment1,ZN-coin_436-3_20231227204657_03_7,303.48682187900715,0.4940288045118158,124612.04327103576,353.00431055588507,784.9437255859375,-301.9718736086211,0.4474015972850867,0.929609795958388,328.76568603515625,
RUL,ZN-coin2024,GRU,experiment1,ZN-coin_439-1_20231227204804_04_6,748.4189137736644,3.317496609849368,676663.7231131645,822.59572276615,1019.8392333984376,745.8731158999947,-30.46504795867044,0.8100602561191175,5.87799072265625,
RUL,ZN-coin2024,GRU,experiment1,ZN-coin_443-2_20240104212500_09_5,104.02272907182017,0.5192137718951559,14855.999598390505,121.8851902340498,411.1131591796875,-85.97365636944984,0.429493103510257,0.8640340917040901,21.82659912109375,
RUL,ZN-coin2024,GRU,experiment1,ZN-coin_445-1_20240104212517_09_7,142.78481833416484,1.0059617279610489,29434.963480391765,171.566207279848,350.67742919921875,142.78481833416484,-0.6692874807369498,0.8299284735649342,34.16363525390625,
RUL,ZN-coin2024,GRU,experiment1,ZN-coin_445-2_20240104212521_09_8,245.20140829562007,2.7243458665121096,79461.68007296545,281.8894820190449,521.8212890625,245.20140829562007,-4.379937717573765,0.5087408284839672,368.5883483886719,
RUL,ZN-coin2024,GRU,experiment1,ZN-coin_445-3_20240104212530_07_1,149.41290182753417,2.821534326529755,25338.366957966875,159.18029701557563,334.0980224609375,149.3197277391966,-1.9880149848408224,0.8842709816125935,14.47003173828125,
RUL,ZN-coin2024,GRU,experiment1,ZN-coin_450-1_20240116203402_01_2_Batch-3,168.96460051260306,0.572871864633937,37963.51150506433,194.84227340355153,462.77294921875,-130.55782986888357,0.2773844446469543,0.8621601313166086,21.073333740234375,
RUL,ZN-coin2024,GRU,experiment1,ZN-coin_450-2_20240116203410_01_4_Batch-3,203.7998983349548,0.6427429990749474,51000.09458039057,225.83200521713164,358.0589294433594,-199.2374718231278,0.0292399146651505,0.8874789788727625,21.0062255859375,
RUL,ZN-coin2024,LSTM,experiment1,ZN-coin_407-3_20231209231841_02_2,35.03765716942985,0.7390701949966877,1505.9575161869843,38.80666844998401,75.94482421875,-16.915884696004337,0.8817929735066908,0.9812248316085848,59.21087646484375,
RUL,ZN-coin2024,LSTM,experiment1,ZN-coin_408-2_20231209231947_02_4,100.33782252631224,0.8388203512691231,15233.152456737338,123.42265779319996,228.00042724609375,-92.61874815021328,-0.1956948563790634,0.9249535668248724,48.124053955078125,
RUL,ZN-coin2024,LSTM,experiment1,ZN-coin_410-2_20231209232626_09_2,22.37724292491708,0.6587524030204084,723.0615563083111,26.889803947003983,58.08062744140625,-10.34906731725044,0.9432447757495588,0.9802888372472522,58.08062744140625,
RUL,ZN-coin2024,LSTM,experiment1,ZN-coin_411-1_20231209232756_09_4,47.38094956185812,0.9539418497908814,2633.340340746547,51.31608267148368,73.9854736328125,-14.843814118134093,0.7933013859430299,0.9122383614373124,64.47024536132812,
RUL,ZN-coin2024,LSTM,experiment1,ZN-coin_414-2_20231209233354_06_6,67.5489759128112,0.8621082520864903,5608.849957067372,74.89225565482303,120.3109130859375,-58.095097729617066,0.5597449009380038,0.916873635465782,58.783050537109375,
RUL,ZN-coin2024,LSTM,experiment1,ZN-coin_417-3_20231209234058_10_8,18.78950402925691,0.5991245330846143,512.4341321232553,22.637008020567897,54.6866455078125,-7.716472108650695,0.9597775406139356,0.9866761496398552,54.412567138671875,
RUL,ZN-coin2024,LSTM,experiment1,ZN-coin_422-3_20231205230049_02_1,20.89771108798054,0.4818269403406061,722.3780225888788,26.87709103658502,59.763031005859375,-13.621716355423793,0.9432984283178508,0.9921226782645703,41.035186767578125,
RUL,ZN-coin2024,LSTM,experiment1,ZN-coin_423-1_20231205230055_02_2,84.70944514359964,1.5116633886656197,9032.05772212664,95.03713864656616,175.14776611328125,-14.490016498224204,0.291047273928571,0.5960552877955171,101.77899169921876,
RUL,ZN-coin2024,LSTM,experiment1,ZN-coin_430-2_20231212185305_02_7,161.08967582527023,2.8560432101259967,36266.925261120035,190.438770372842,348.2403564453125,161.08967582527023,-1.8466974327579837,0.5004519076822626,120.76565551757812,
RUL,ZN-coin2024,LSTM,experiment1,ZN-coin_433-1_20231227204534_01_4,76.6443348138024,0.5894284137669249,7695.025465465797,87.72129425325299,365.55181884765625,52.0822844133443,0.9100144367009232,0.9710731346412698,365.55181884765625,
RUL,ZN-coin2024,LSTM,experiment1,ZN-coin_434-2_20231227204612_01_8,61.00341735134235,0.352034679967678,5340.347506904285,73.07768131860975,316.056396484375,-36.02906246589558,0.9405219858142142,0.9799806218919344,56.321014404296875,
RUL,ZN-coin2024,LSTM,experiment1,ZN-coin_434-3_20231227204618_03_1,66.61731918797348,0.3079722585905951,6069.686949402041,77.90819564976486,210.4927978515625,41.02257437657829,0.9256848100659444,0.9746409554238852,43.411041259765625,
RUL,ZN-coin2024,LSTM,experiment1,ZN-coin_436-3_20231227204657_03_7,187.775513520864,0.347157233085153,40989.659925648935,202.4590327094569,827.3650512695312,-187.48732591994263,0.8182292817920117,0.9871534250351524,79.12359619140625,
RUL,ZN-coin2024,LSTM,experiment1,ZN-coin_439-1_20231227204804_04_6,790.2915558702364,3.315571436417244,776582.7068872799,881.2393017150789,1140.09814453125,789.190605764314,-35.11130799751157,0.9062154774931092,0.829193115234375,
RUL,ZN-coin2024,LSTM,experiment1,ZN-coin_443-2_20240104212500_09_5,96.51700519705076,0.4811050374254221,14186.517033355462,119.10716617129071,402.65826416015625,-60.86573758748008,0.4552028794093836,0.8794935540978784,14.159393310546877,
RUL,ZN-coin2024,LSTM,experiment1,ZN-coin_445-1_20240104212517_09_7,162.00492401123046,0.7684846963163064,41748.4171922204,204.3242941801596,496.238525390625,152.092954088294,-1.367596284125888,0.8349352242480842,12.0552978515625,
RUL,ZN-coin2024,LSTM,experiment1,ZN-coin_445-2_20240104212521_09_8,230.58334249102305,1.74036220912512,72663.21877093495,269.5611596112002,561.4989013671875,224.44526762973663,-3.9196492068516866,0.6748856520067773,24.545654296875,
RUL,ZN-coin2024,LSTM,experiment1,ZN-coin_445-3_20240104212530_07_1,185.47033844472472,3.0101132776968336,45191.64905929168,212.58327558698423,640.8941040039062,185.2577836087505,-4.329203922369358,0.8021347569487657,33.902496337890625,
RUL,ZN-coin2024,LSTM,experiment1,ZN-coin_450-1_20240116203402_01_2_Batch-3,195.64153460831727,0.6546368963143037,50047.914199049046,223.71391150093697,402.14306640625,-131.9007621400002,0.0473641694503697,0.8181603719380057,33.917449951171875,
RUL,ZN-coin2024,LSTM,experiment1,ZN-coin_450-2_20240116203410_01_4_Batch-3,203.6223667634825,0.7089860687893756,52038.12522901501,228.11866479754568,371.7716064453125,-193.32663967026872,0.0094815450125127,0.8501399806506007,40.766998291015625,
RUL,ZN-coin2024,MLP,experiment1,ZN-coin_407-3_20231209231841_02_2,33.062256171575285,0.7387288583663386,1316.4028103390765,36.282265782873544,62.983734130859375,-19.355615015834797,0.8966716788454894,0.9761123903479691,61.998016357421875,
RUL,ZN-coin2024,MLP,experiment1,ZN-coin_408-2_20231209231947_02_4,101.69112343556436,0.7327300012658856,13254.830288235882,115.12962385170847,205.22494506835935,-99.06361880875608,-0.0404105416020743,0.9639878772055688,31.685516357421875,
RUL,ZN-coin2024,MLP,experiment1,ZN-coin_410-2_20231209232626_09_2,23.239440020392923,0.7219462032702285,710.8656061749394,26.66206305173963,60.657684326171875,-6.557581791792379,0.9442020716792452,0.9835423997692864,60.657684326171875,
RUL,ZN-coin2024,MLP,experiment1,ZN-coin_411-1_20231209232756_09_4,39.68333228225903,0.7172938357168848,1919.0459020494277,43.806916144022594,71.09967041015625,-23.78257123161765,0.8493684533944932,0.9548970303035006,50.65289306640625,
RUL,ZN-coin2024,MLP,experiment1,ZN-coin_414-2_20231209233354_06_6,52.14686319102412,0.9333191055042316,3139.2418815861724,56.02893789450387,87.63931274414062,-40.45086853339544,0.7535916888245818,0.950764742051966,74.80355834960938,
RUL,ZN-coin2024,MLP,experiment1,ZN-coin_417-3_20231209234058_10_8,23.754217279536643,0.4677698553694573,716.8517059655277,26.77408646369709,53.21435546875,-18.255182134525857,0.9437322051332556,0.9871399000868536,40.13055419921875,
RUL,ZN-coin2024,MLP,experiment1,ZN-coin_422-3_20231205230049_02_1,32.60359246529582,0.7302975623317735,1352.6555472774928,36.7784658091864,71.032470703125,-19.4143876956247,0.8938260950958332,0.9865294612279076,59.23736572265625,
RUL,ZN-coin2024,MLP,experiment1,ZN-coin_423-1_20231205230055_02_2,75.65567168799203,1.3004256346072132,8094.149733769605,89.96749265023232,168.36126708984375,-34.14637951472836,0.3646664253563729,0.8072935287555459,86.20779418945312,
RUL,ZN-coin2024,MLP,experiment1,ZN-coin_430-2_20231212185305_02_7,202.03731765161697,3.818946089281959,66958.2975813945,258.7630143227476,524.068359375,193.0382827407564,-4.255753347007453,-0.0090638879588071,189.56246948242188,
RUL,ZN-coin2024,MLP,experiment1,ZN-coin_433-1_20231227204534_01_4,65.59483170203372,0.8776513893700333,6410.792283322248,80.06742335883082,185.2984619140625,34.418558917182104,0.9250322487694058,0.9836205309275317,57.90557861328125,
RUL,ZN-coin2024,MLP,experiment1,ZN-coin_434-2_20231227204612_01_8,54.27232790085162,0.5792377891563608,5116.3808284483985,71.52888107924238,193.76412963867188,-27.93320275455541,0.9430164102427968,0.9797670280997856,34.204193115234375,
RUL,ZN-coin2024,MLP,experiment1,ZN-coin_434-3_20231227204618_03_1,58.33632977418225,0.7172306709548909,4987.808614048202,70.62441938910509,165.6497802734375,28.538802252875435,0.9389309617451972,0.9834944525505682,126.2474365234375,
RUL,ZN-coin2024,MLP,experiment1,ZN-coin_436-3_20231227204657_03_7,254.92388552401928,0.5715634581890472,76597.97651388404,276.76339446155816,447.8685302734375,-250.03941116101112,0.6603224025409649,0.9729609806698102,307.52691650390625,
RUL,ZN-coin2024,MLP,experiment1,ZN-coin_439-1_20231227204804_04_6,660.1989079873393,3.07822995231388,523458.0222279877,723.5039890892017,1125.73291015625,655.6268932312493,-23.340941018645207,0.8382868882142276,45.25225830078125,
RUL,ZN-coin2024,MLP,experiment1,ZN-coin_443-2_20240104212500_09_5,78.91507476642862,0.3677967596375887,9242.579403855676,96.13833472582972,319.39306640625,-59.925422572919,0.6450622352046246,0.8990592683253731,0.828216552734375,
RUL,ZN-coin2024,MLP,experiment1,ZN-coin_445-1_20240104212517_09_7,197.46091749771784,1.9261106343844323,47054.217676333814,216.9198415920817,409.32623291015625,197.46091749771784,-1.668493763727608,0.8544746290031138,96.885498046875,
RUL,ZN-coin2024,MLP,experiment1,ZN-coin_445-2_20240104212521_09_8,253.1528337709694,3.6816150662402953,74300.01610347103,272.5802929477313,461.73040771484375,253.1528337709694,-4.03046825443851,0.6462505685065065,344.202392578125,
RUL,ZN-coin2024,MLP,experiment1,ZN-coin_445-3_20240104212530_07_1,199.98844416986063,3.6200075953315234,46790.09718361644,216.3101874244864,489.0791015625,198.48983420249436,-4.517700164289612,0.785431961041164,239.02828979492188,
RUL,ZN-coin2024,MLP,experiment1,ZN-coin_450-1_20240116203402_01_2_Batch-3,179.68819135382435,0.5739676873987087,44921.49283803236,211.94691042341796,403.3582763671875,-126.83191492575544,0.1449429147218816,0.8028279936108595,34.0394287109375,
RUL,ZN-coin2024,MLP,experiment1,ZN-coin_450-2_20240116203410_01_4_Batch-3,207.2502864770385,0.5830267395514098,56478.05899975157,237.6511287575794,412.259521484375,-202.45154044970457,-0.0750302685757415,0.8475211509717908,12.26129150390625,
RUL,ZN-coin42,Attention,experiment1,ZN-coin_204-1_20231205230212_07_1,29.72744540241368,0.3595109125940334,1162.0457863127265,34.08879267901295,76.01419067382812,29.693648472466432,0.908787614228049,0.9898724039176026,1.31719970703125,
